Frequency (Hz),Level (dBm)
414.59,-100.40
414.62,-104.28
414.64,-102.64
414.67,-95.32
414.70,-95.71
414.73,-104.66
414.75,-105.24
414.78,-104.65
414.81,-100.15
414.83,-99.71
414.86,-103.48
414.89,-102.56
414.92,-103.37
414.94,-100.38
414.97,-91.95
415.00,-91.81
415.02,-95.40
415.05,-103.60
415.08,-104.41
415.11,-107.61
415.13,-99.34
415.16,-99.51
415.19,-100.65
415.21,-100.21
415.24,-97.09
415.27,-96.95
415.30,-95.22
415.32,-94.40
415.35,-95.12
415.38,-98.16
415.40,-100.07
415.43,-96.04
415.46,-97.46
415.49,-103.28
415.51,-96.46
415.54,-92.81
415.57,-94.32
415.59,-98.49
415.62,-99.80
415.65,-95.51
415.68,-94.97
415.70,-96.72
415.73,-99.55
415.76,-101.72
415.78,-103.19
415.81,-108.88
415.84,-102.63
415.86,-96.71
415.89,-98.06
415.92,-97.63
415.95,-99.04
415.97,-102.97
416.00,-103.04
416.03,-102.68
416.05,-102.81
416.08,-102.29
416.11,-101.00
416.14,-97.47
416.16,-96.00
416.19,-97.96
416.22,-99.13
416.24,-97.06
416.27,-98.36
416.30,-96.17
416.33,-98.65
416.35,-94.20
416.38,-99.76
416.41,-99.99
416.43,-101.05
416.46,-96.53
416.49,-96.03
416.52,-100.67
416.54,-102.35
416.57,-100.15
416.60,-100.20
416.62,-98.64
416.65,-99.41
416.68,-95.44
416.71,-96.13
416.73,-100.57
416.76,-101.69
416.79,-102.18
416.81,-101.15
416.84,-95.02
416.87,-94.85
416.90,-96.89
416.92,-101.55
416.95,-101.24
416.98,-97.71
417.00,-97.99
417.03,-100.54
417.06,-99.86
417.09,-98.84
417.11,-97.59
417.14,-106.68
417.17,-105.88
417.19,-104.44
417.22,-100.51
417.25,-98.82
417.28,-99.91
417.30,-99.09
417.33,-99.72
417.36,-97.03
417.38,-94.96
417.41,-97.36
417.44,-104.00
417.46,-100.83
417.49,-101.29
417.52,-101.06
417.55,-94.63
417.57,-94.91
417.60,-101.31
417.63,-104.20
417.65,-103.76
417.68,-100.43
417.71,-105.10
417.74,-97.10
417.76,-97.00
417.79,-100.86
417.82,-99.25
417.84,-99.51
417.87,-103.57
417.90,-98.95
417.93,-100.01
417.95,-97.35
417.98,-95.43
418.01,-94.76
418.03,-97.17
418.06,-102.31
418.09,-101.51
418.12,-96.92
418.14,-96.30
418.17,-97.20
418.20,-101.98
418.22,-107.90
418.25,-100.38
418.28,-98.19
418.31,-98.88
418.33,-93.99
418.36,-94.22
418.39,-100.34
418.41,-98.71
418.44,-96.55
418.47,-96.37
418.50,-103.26
418.52,-97.56
418.55,-95.08
418.58,-95.11
418.60,-98.51
418.63,-95.65
418.66,-95.62
418.69,-107.42
418.71,-101.70
418.74,-98.58
418.77,-98.55
418.79,-104.75
418.82,-101.96
418.85,-98.67
418.88,-96.88
418.90,-97.06
418.93,-107.24
418.96,-96.45
418.98,-99.55
419.01,-99.59
419.04,-107.20
419.07,-101.07
419.09,-99.53
419.12,-101.56
419.15,-96.94
419.17,-96.94
419.20,-98.60
419.23,-98.39
419.25,-100.65
419.28,-95.04
419.31,-96.26
419.34,-103.41
419.36,-101.94
419.39,-101.75
419.42,-99.41
419.44,-99.45
419.47,-100.65
419.50,-99.43
419.53,-100.51
419.55,-98.67
419.58,-98.19
419.61,-96.79
419.63,-100.17
419.66,-96.00
419.69,-93.46
419.72,-93.36
419.74,-93.37
419.77,-96.30
419.80,-102.12
419.82,-101.75
419.85,-104.24
419.88,-96.04
419.91,-95.16
419.93,-97.72
419.96,-93.94
419.99,-93.60
420.01,-97.60
420.04,-98.99
420.07,-95.01
420.10,-94.88
420.12,-99.65
420.15,-105.67
420.18,-102.34
420.20,-100.83
420.23,-96.44
420.26,-95.55
420.29,-96.91
420.31,-100.50
420.34,-100.36
420.37,-109.47
420.39,-106.48
420.42,-99.91
420.45,-100.11
420.48,-100.21
420.50,-104.48
420.53,-102.45
420.56,-94.46
420.58,-94.34
420.61,-97.69
420.64,-96.66
420.67,-95.68
420.69,-95.36
420.72,-97.38
420.75,-97.72
420.77,-104.50
420.80,-98.70
420.83,-95.46
420.85,-93.92
420.88,-93.27
420.91,-90.84
420.94,-99.37
420.96,-97.44
420.99,-97.15
421.02,-98.88
421.04,-99.13
421.07,-96.89
421.10,-96.83
421.13,-99.29
421.15,-99.07
421.18,-99.92
421.21,-99.16
421.23,-95.44
421.26,-95.46
421.29,-95.24
421.32,-87.78
421.34,-83.26
421.37,-84.72
421.40,-95.59
421.42,-96.63
421.45,-103.69
421.48,-101.57
421.51,-99.11
421.53,-97.42
421.56,-98.73
421.59,-98.51
421.61,-95.82
421.64,-94.77
421.67,-94.74
421.70,-95.43
421.72,-99.42
421.75,-101.48
421.78,-105.68
421.80,-98.10
421.83,-98.29
421.86,-99.80
421.89,-99.03
421.91,-99.06
421.94,-96.53
421.97,-97.56
421.99,-106.02
422.02,-102.50
422.05,-97.18
422.08,-95.25
422.10,-95.54
422.13,-97.76
422.16,-96.51
422.18,-96.50
422.21,-98.54
422.24,-98.93
422.27,-98.59
422.29,-95.55
422.32,-93.72
422.35,-95.28
422.37,-101.41
422.40,-101.82
422.43,-97.94
422.45,-96.49
422.48,-96.50
422.51,-100.34
422.54,-100.40
422.56,-99.68
422.59,-96.48
422.62,-96.46
422.64,-97.73
422.67,-102.20
422.70,-100.35
422.73,-97.58
422.75,-98.28
422.78,-96.72
422.81,-96.76
422.83,-97.91
422.86,-96.19
422.89,-95.35
422.92,-97.26
422.94,-98.31
422.97,-101.64
423.00,-103.12
423.02,-96.82
423.05,-95.97
423.08,-95.84
423.11,-94.75
423.13,-95.02
423.16,-96.83
423.19,-96.56
423.21,-106.93
423.24,-101.48
423.27,-96.04
423.30,-94.83
423.32,-99.62
423.35,-101.96
423.38,-98.05
423.40,-97.17
423.43,-93.39
423.46,-94.41
423.49,-96.77
423.51,-94.20
423.54,-100.63
423.57,-95.95
423.59,-97.11
423.62,-105.47
423.65,-105.76
423.68,-100.88
423.70,-100.60
423.73,-101.27
423.76,-100.36
423.78,-95.96
423.81,-96.47
423.84,-95.77
423.87,-92.10
423.89,-91.99
423.92,-95.94
423.95,-104.22
423.97,-103.15
424.00,-101.28
424.03,-103.62
424.06,-97.71
424.08,-97.89
424.11,-96.23
424.14,-93.02
424.16,-93.04
424.19,-103.57
424.22,-103.60
424.24,-99.41
424.27,-92.16
424.30,-91.80
424.33,-94.57
424.35,-100.22
424.38,-100.70
424.41,-100.64
424.43,-105.92
424.46,-105.78
424.49,-99.97
424.52,-100.88
424.54,-97.86
424.57,-99.71
424.60,-100.27
424.62,-104.83
424.65,-101.25
424.68,-100.32
424.71,-107.07
424.73,-98.65
424.76,-98.71
424.79,-96.88
424.81,-96.41
424.84,-101.74
424.87,-104.20
424.90,-98.61
424.92,-99.08
424.95,-101.96
424.95,-98.69
424.98,-99.14
425.00,-99.68
425.03,-100.24
425.06,-98.78
425.09,-99.19
425.11,-95.85
425.14,-96.21
425.17,-97.90
425.19,-98.41
425.22,-99.33
425.25,-98.76
425.28,-100.82
425.30,-101.31
425.33,-95.21
425.36,-93.78
425.38,-97.47
425.41,-98.62
425.44,-97.63
425.47,-93.30
425.49,-93.18
425.52,-98.10
425.55,-95.20
425.57,-96.05
425.60,-94.81
425.63,-94.01
425.66,-94.20
425.68,-97.23
425.71,-96.08
425.74,-95.66
425.76,-96.53
425.79,-94.06
425.82,-93.94
425.84,-98.73
425.87,-96.16
425.90,-95.34
425.93,-95.06
425.95,-97.52
425.98,-99.56
426.01,-94.60
426.03,-96.63
426.06,-98.21
426.09,-96.81
426.12,-95.06
426.14,-94.77
426.17,-99.15
426.20,-98.22
426.22,-97.38
426.25,-97.40
426.28,-97.74
426.31,-98.34
426.33,-100.19
426.36,-93.40
426.39,-93.90
426.41,-96.54
426.44,-95.79
426.47,-96.16
426.50,-94.05
426.52,-93.11
426.55,-93.13
426.58,-97.17
426.60,-97.06
426.63,-100.76
426.66,-94.76
426.69,-94.62
426.71,-97.03
426.74,-97.88
426.77,-97.44
426.79,-96.04
426.82,-96.78
426.85,-95.46
426.88,-95.54
426.90,-100.73
426.93,-100.44
426.96,-95.43
426.98,-94.50
427.01,-92.50
427.04,-92.74
427.07,-96.33
427.09,-96.60
427.12,-98.19
427.15,-99.48
427.17,-97.48
427.20,-96.73
427.23,-99.10
427.26,-99.16
427.28,-98.92
427.31,-97.92
427.34,-97.01
427.36,-93.13
427.39,-93.84
427.42,-101.10
427.44,-100.50
427.47,-93.66
427.50,-93.32
427.53,-99.21
427.55,-99.12
427.58,-91.71
427.61,-90.10
427.63,-91.97
427.66,-99.96
427.69,-99.97
427.72,-94.71
427.74,-94.66
427.77,-98.26
427.80,-103.17
427.82,-100.14
427.85,-100.42
427.88,-97.34
427.91,-96.80
427.93,-98.54
427.96,-98.15
427.99,-95.46
428.01,-93.95
428.04,-95.38
428.07,-97.16
428.10,-96.53
428.12,-99.47
428.15,-98.38
428.18,-96.61
428.20,-97.36
428.23,-95.74
428.26,-95.84
428.29,-98.11
428.31,-95.44
428.34,-96.81
428.37,-95.17
428.39,-95.17
428.42,-91.87
428.45,-91.86
428.48,-94.20
428.50,-100.35
428.53,-103.14
428.56,-99.28
428.58,-97.10
428.61,-98.57
428.64,-100.64
428.67,-99.97
428.69,-96.83
428.72,-96.82
428.75,-101.16
428.77,-97.71
428.80,-97.88
428.83,-100.89
428.86,-96.72
428.88,-93.06
428.91,-93.23
428.94,-97.60
428.96,-99.33
428.99,-100.17
429.02,-98.93
429.05,-99.13
429.07,-101.29
429.10,-91.76
429.13,-90.46
429.15,-93.21
429.18,-104.05
429.21,-105.05
429.23,-104.44
429.26,-104.48
429.29,-97.07
429.32,-96.84
429.34,-99.96
429.37,-100.25
429.40,-98.53
429.42,-100.30
429.45,-101.18
429.48,-98.25
429.51,-99.02
429.53,-98.66
429.56,-101.47
429.59,-97.09
429.61,-94.42
429.64,-94.75
429.67,-97.47
429.70,-99.81
429.72,-98.86
429.75,-96.50
429.78,-96.51
429.80,-98.11
429.83,-97.32
429.86,-94.38
429.89,-94.15
429.91,-97.47
429.94,-104.16
429.97,-100.16
429.99,-99.38
430.02,-100.91
430.05,-92.11
430.08,-92.02
430.10,-93.75
430.13,-92.30
430.16,-96.87
430.18,-93.79
430.21,-93.07
430.24,-93.44
430.27,-97.98
430.29,-97.40
430.32,-98.29
430.35,-95.85
430.37,-93.22
430.40,-93.16
430.43,-94.49
430.46,-95.76
430.48,-94.82
430.51,-94.67
430.54,-101.32
430.56,-99.97
430.59,-98.89
430.62,-98.24
430.65,-96.78
430.67,-98.13
430.70,-99.88
430.73,-96.96
430.75,-97.92
430.78,-94.87
430.81,-98.11
430.83,-96.40
430.86,-95.07
430.89,-95.76
430.92,-96.14
430.94,-93.91
430.97,-96.37
431.00,-97.95
431.02,-97.81
431.05,-96.79
431.08,-96.95
431.11,-97.97
431.13,-96.76
431.16,-94.50
431.19,-94.52
431.21,-94.91
431.24,-94.49
431.27,-93.03
431.30,-92.94
431.32,-96.50
431.35,-94.13
431.38,-94.90
431.40,-99.27
431.43,-95.69
431.46,-96.77
431.49,-92.60
431.51,-92.00
431.54,-93.74
431.57,-96.01
431.59,-94.67
431.62,-95.21
431.65,-99.61
431.68,-98.96
431.70,-95.85
431.73,-95.70
431.76,-96.10
431.78,-99.99
431.81,-95.60
431.84,-94.45
431.87,-94.47
431.89,-95.87
431.92,-92.73
431.95,-93.01
431.97,-95.15
432.00,-95.53
432.03,-100.46
432.06,-101.11
432.08,-92.69
432.11,-97.32
432.14,-102.79
432.16,-103.07
432.19,-96.28
432.22,-96.20
432.25,-97.23
432.27,-96.75
432.30,-95.84
432.33,-95.28
432.35,-97.57
432.38,-96.29
432.41,-97.48
432.44,-95.23
432.46,-95.91
432.49,-93.56
432.52,-94.05
432.54,-96.62
432.57,-93.71
432.60,-93.71
432.62,-94.58
432.65,-93.93
432.68,-93.91
432.71,-94.48
432.73,-97.72
432.76,-96.10
432.79,-97.25
432.81,-98.70
432.84,-99.32
432.87,-94.31
432.90,-94.77
432.92,-95.07
432.95,-93.20
432.98,-93.50
433.00,-96.49
433.03,-94.87
433.06,-94.83
433.09,-95.28
433.11,-96.45
433.14,-96.65
433.17,-96.73
433.19,-99.06
433.22,-95.73
433.25,-97.42
433.28,-98.13
433.30,-95.18
433.33,-91.19
433.36,-90.06
433.38,-92.51
433.41,-97.83
433.44,-95.74
433.47,-95.81
433.49,-97.60
433.52,-97.99
433.55,-100.35
433.57,-92.00
433.60,-92.27
433.63,-101.16
433.66,-95.79
433.68,-94.16
433.71,-95.14
433.74,-96.48
433.76,-96.20
433.79,-97.45
433.82,-98.69
433.85,-107.42
433.87,-102.47
433.90,-99.11
433.93,-96.04
433.95,-95.38
433.98,-97.23
434.01,-95.83
434.04,-95.70
434.06,-99.95
434.09,-96.14
434.12,-97.81
434.14,-94.93
434.17,-91.96
434.20,-92.31
434.22,-98.14
434.25,-100.70
434.28,-97.57
434.31,-98.84
434.33,-93.84
434.36,-90.73
434.39,-91.56
434.41,-93.95
434.44,-93.73
434.47,-95.92
434.50,-96.09
434.52,-99.10
434.55,-98.49
434.58,-96.18
434.60,-96.16
434.63,-92.42
434.66,-91.94
434.69,-95.32
434.71,-92.63
434.74,-93.83
434.77,-103.52
434.79,-98.23
434.82,-93.88
434.85,-93.06
434.88,-97.07
434.90,-104.42
434.93,-97.73
434.96,-97.80
434.98,-98.96
435.01,-96.98
435.04,-97.24
435.07,-100.38
435.09,-101.12
435.12,-101.50
435.15,-97.46
435.17,-94.21
435.20,-94.14
435.23,-96.30
435.26,-94.58
435.28,-94.60
435.31,-96.02
435.34,-93.25
435.36,-95.00
435.39,-94.80
435.42,-96.86
435.45,-95.10
435.47,-90.89
435.50,-90.83
435.53,-93.50
435.55,-97.73
435.58,-99.14
435.61,-93.96
435.64,-93.85
435.66,-94.58
435.69,-94.41
435.72,-91.52
435.74,-92.22
435.77,-97.04
435.80,-101.22
435.82,-100.39
435.85,-96.55
435.88,-95.89
435.91,-94.17
435.93,-93.26
435.96,-92.81
435.99,-92.41
436.01,-97.73
436.04,-94.47
436.07,-94.00
436.10,-97.19
436.12,-96.57
436.15,-96.46
436.18,-96.53
436.20,-96.89
436.23,-98.05
436.26,-97.96
436.29,-102.74
436.31,-101.01
436.34,-102.53
436.37,-100.44
436.39,-97.81
436.42,-99.34
436.45,-95.64
436.48,-95.57
436.50,-94.09
436.53,-94.90
436.56,-99.65
436.58,-100.09
436.61,-96.55
436.64,-96.25
436.67,-98.26
436.69,-94.43
436.72,-94.20
436.75,-95.98
436.77,-96.40
436.80,-99.12
436.83,-99.06
436.86,-98.24
436.88,-99.97
436.91,-100.54
436.94,-94.20
436.96,-94.32
436.99,-98.59
437.02,-98.82
437.05,-96.74
437.07,-95.95
437.10,-96.43
437.13,-101.21
437.15,-95.87
437.18,-95.94
437.21,-96.86
437.24,-96.71
437.26,-93.85
437.29,-95.56
437.32,-93.35
437.34,-93.00
437.37,-95.12
437.40,-94.96
437.43,-94.06
437.43,-100.22
437.45,-99.65
437.48,-96.98
437.51,-95.76
437.53,-97.60
437.56,-100.97
437.59,-101.30
437.61,-97.83
437.64,-100.03
437.67,-97.62
437.70,-97.54
437.72,-97.18
437.75,-95.51
437.78,-96.72
437.80,-103.78
437.83,-99.48
437.86,-100.43
437.89,-94.90
437.91,-94.27
437.94,-99.28
437.97,-99.23
437.99,-96.53
438.02,-92.34
438.05,-91.84
438.08,-100.45
438.10,-101.19
438.13,-101.06
438.16,-101.27
438.18,-97.49
438.21,-97.55
438.24,-104.14
438.27,-99.89
438.29,-98.69
438.32,-96.81
438.35,-89.87
438.37,-89.95
438.40,-97.05
438.43,-96.57
438.46,-98.97
438.48,-102.68
438.51,-102.73
438.54,-98.22
438.56,-95.65
438.59,-93.13
438.62,-93.79
438.65,-101.02
438.67,-106.03
438.70,-105.79
438.73,-98.84
438.75,-98.88
438.78,-106.28
438.81,-101.77
438.84,-98.39
438.86,-95.41
438.89,-96.19
438.92,-98.70
438.94,-98.76
438.97,-101.62
439.00,-99.54
439.03,-102.75
439.05,-101.85
439.08,-97.21
439.11,-96.29
439.13,-97.99
439.16,-99.23
439.19,-92.78
439.21,-92.77
439.24,-97.87
439.27,-105.64
439.30,-104.01
439.32,-103.06
439.35,-97.16
439.38,-100.32
439.40,-101.88
439.43,-94.61
439.46,-94.48
439.49,-97.31
439.51,-106.35
439.54,-103.73
439.57,-93.96
439.59,-94.12
439.62,-99.06
439.65,-99.21
439.68,-106.82
439.70,-101.24
439.73,-96.37
439.76,-97.34
439.78,-99.38
439.81,-99.28
439.84,-92.88
439.87,-92.84
439.89,-98.75
439.92,-97.40
439.95,-96.80
439.97,-93.56
440.00,-93.34
440.03,-92.95
440.06,-104.49
440.08,-103.17
440.11,-101.76
440.14,-102.16
440.16,-105.82
440.19,-105.71
440.22,-96.10
440.25,-95.35
440.27,-98.01
440.30,-96.93
440.33,-96.94
440.35,-96.39
440.38,-99.72
440.41,-107.52
440.44,-99.83
440.46,-96.99
440.49,-97.01
440.52,-93.59
440.54,-92.43
440.57,-94.51
440.60,-99.45
440.63,-99.32
440.65,-111.31
440.68,-101.91
440.71,-98.09
440.73,-97.10
440.76,-97.01
440.79,-96.95
440.81,-97.04
440.84,-97.33
440.87,-102.90
440.90,-102.24
440.92,-105.75
440.95,-97.85
440.98,-97.69
441.00,-100.35
441.03,-100.05
441.06,-100.10
441.09,-105.95
441.11,-95.04
441.14,-94.91
441.17,-100.20
441.19,-99.46
441.22,-103.34
441.25,-102.60
441.28,-102.50
441.30,-101.24
441.33,-99.50
441.36,-101.76
441.38,-101.96
441.41,-100.75
441.44,-105.11
441.47,-106.85
441.49,-102.84
441.52,-95.93
441.55,-93.83
441.57,-93.82
441.60,-95.27
441.63,-100.72
441.66,-105.75
441.68,-105.63
441.71,-97.11
441.74,-96.82
441.76,-110.48
441.79,-100.66
441.82,-96.07
441.85,-96.53
441.87,-103.54
441.90,-103.14
441.93,-100.67
441.95,-100.36
441.98,-94.02
442.01,-92.82
442.04,-97.06
442.06,-94.99
442.09,-94.53
442.12,-94.21
442.14,-96.96
442.17,-102.48
442.20,-100.74
442.23,-101.47
442.25,-92.17
442.28,-91.83
442.31,-93.26
442.33,-97.91
442.36,-98.76
442.39,-95.65
442.42,-95.09
442.44,-95.93
442.47,-98.92
442.50,-92.94
442.52,-93.59
442.55,-98.04
442.58,-98.00
442.60,-101.43
442.63,-100.95
442.66,-98.95
442.69,-98.04
442.71,-96.50
442.74,-91.62
442.77,-91.80
442.79,-97.67
442.82,-93.75
442.85,-95.29
442.88,-102.14
442.90,-98.95
442.93,-97.27
442.96,-96.23
442.98,-96.56
443.01,-97.18
443.04,-97.84
443.07,-98.22
443.09,-99.93
443.12,-97.25
443.15,-96.18
443.17,-99.88
443.20,-97.06
443.23,-97.06
443.26,-101.80
443.28,-93.63
443.31,-101.60
443.34,-100.29
443.36,-95.12
443.39,-95.12
443.42,-102.85
443.45,-98.91
443.47,-96.09
443.50,-97.66
443.53,-99.83
443.55,-98.58
443.58,-97.59
443.61,-97.44
443.64,-95.17
443.66,-95.13
443.69,-97.10
443.72,-97.13
443.74,-102.10
443.77,-100.38
443.80,-104.50
443.83,-94.38
443.85,-94.41
443.88,-99.03
443.91,-103.07
443.93,-105.46
443.96,-96.00
443.99,-92.81
444.02,-93.11
444.04,-95.95
444.07,-96.55
444.10,-96.08
444.12,-97.25
444.15,-95.79
444.18,-96.90
444.20,-91.67
444.23,-91.35
444.26,-95.00
444.29,-93.88
444.31,-96.65
444.34,-93.18
444.37,-93.28
444.39,-96.39
444.42,-99.56
444.45,-98.47
444.48,-89.70
444.50,-89.61
444.53,-94.37
444.56,-93.27
444.58,-92.25
444.61,-92.77
444.64,-94.13
444.67,-94.43
444.69,-103.52
444.72,-102.97
444.75,-95.53
444.77,-96.07
444.80,-105.97
444.83,-104.55
444.86,-103.17
444.88,-102.49
444.91,-89.00
444.94,-88.90
444.96,-97.18
444.99,-93.26
445.02,-93.51
445.05,-95.83
445.07,-95.56
445.10,-95.41
445.13,-91.15
445.15,-91.32
445.18,-100.88
445.21,-94.67
445.24,-102.53
445.26,-91.81
445.29,-87.14
445.32,-86.24
445.34,-82.95
445.37,-81.77
445.40,-82.10
445.43,-81.40
445.45,-75.74
445.48,-75.26
445.51,-78.10
445.53,-82.72
445.56,-82.96
445.59,-83.02
445.62,-84.93
445.64,-84.10
445.67,-86.04
445.70,-89.84
445.72,-86.86
445.75,-86.96
445.78,-87.61
445.80,-84.35
445.83,-83.73
445.86,-85.02
445.89,-86.69
445.91,-86.99
445.94,-88.97
445.97,-89.97
445.99,-92.52
446.02,-92.08
446.05,-89.37
446.08,-89.25
446.10,-88.77
446.13,-88.82
446.16,-87.36
446.18,-86.36
446.21,-86.26
446.24,-88.44
446.27,-90.36
446.29,-94.86
446.32,-93.88
446.35,-92.88
446.37,-95.00
446.40,-95.29
446.43,-95.85
446.46,-102.87
446.48,-99.78
446.51,-96.02
446.54,-97.87
446.56,-98.58
446.59,-89.85
446.62,-87.62
446.65,-88.71
446.67,-93.18
446.70,-93.08
446.73,-94.44
446.75,-98.46
446.78,-93.98
446.81,-93.44
446.84,-93.28
446.86,-98.79
446.89,-99.50
446.92,-101.60
446.94,-95.62
446.97,-94.08
447.00,-94.68
447.03,-98.14
447.05,-103.50
447.08,-109.05
447.11,-104.18
447.13,-96.27
447.16,-91.41
447.19,-96.31
447.22,-107.03
447.24,-101.04
447.27,-97.94
447.30,-95.42
447.32,-92.30
447.35,-93.30
447.38,-98.05
447.40,-96.14
447.43,-95.47
447.46,-94.97
447.49,-92.02
447.51,-92.03
447.54,-95.18
447.57,-98.25
447.59,-93.82
447.62,-91.17
447.65,-91.17
447.68,-92.58
447.70,-98.70
447.73,-97.61
447.76,-92.22
447.78,-90.99
447.81,-92.50
447.84,-92.25
447.87,-97.74
447.89,-108.01
447.92,-100.33
447.95,-98.51
447.97,-97.38
448.00,-103.44
448.03,-96.75
448.06,-95.74
448.08,-96.27
448.11,-96.98
448.14,-97.33
448.16,-99.13
448.19,-105.29
448.22,-97.04
448.25,-94.82
448.27,-96.47
448.30,-100.93
448.33,-98.15
448.35,-95.94
448.38,-95.70
448.41,-93.09
448.44,-91.73
448.46,-92.34
448.49,-97.10
448.52,-99.34
448.54,-100.22
448.57,-105.75
448.60,-97.63
448.63,-97.41
448.65,-97.52
448.68,-98.21
448.71,-92.83
448.73,-91.58
448.76,-92.99
448.79,-94.73
448.82,-100.51
448.84,-97.59
448.87,-95.98
448.90,-96.44
448.92,-99.90
448.95,-92.53
448.98,-92.28
449.01,-91.39
449.03,-91.18
449.06,-97.48
449.09,-96.31
449.11,-93.61
449.14,-95.98
449.17,-97.32
449.19,-96.07
449.22,-93.61
449.25,-94.43
449.28,-95.35
449.30,-96.53
449.33,-98.34
449.36,-98.64
449.38,-95.90
449.41,-94.33
449.44,-94.48
449.47,-103.29
449.49,-103.06
449.52,-100.00
449.55,-94.52
449.57,-94.22
449.60,-94.17
449.63,-95.70
449.66,-98.70
449.68,-100.53
449.71,-96.62
449.74,-97.96
449.76,-96.74
449.79,-101.97
449.82,-98.68
449.85,-94.54
449.87,-94.67
449.90,-96.60
449.90,-98.17
449.93,-97.56
449.95,-93.34
449.98,-93.12
450.01,-94.79
450.04,-94.50
450.06,-97.74
450.09,-99.21
450.12,-96.59
450.14,-96.44
450.17,-97.63
450.20,-98.57
450.23,-99.15
450.25,-95.82
450.28,-94.64
450.31,-91.76
450.33,-91.13
450.36,-90.77
450.39,-90.97
450.42,-98.84
450.44,-98.19
450.47,-97.76
450.50,-96.31
450.52,-95.23
450.55,-93.58
450.58,-98.13
450.61,-95.30
450.63,-94.32
450.66,-96.40
450.69,-96.57
450.71,-96.85
450.74,-93.26
450.77,-92.97
450.79,-90.18
450.82,-90.39
450.85,-95.59
450.88,-95.18
450.90,-95.16
450.93,-94.88
450.96,-93.03
450.98,-93.37
451.01,-99.36
451.04,-101.60
451.07,-98.80
451.09,-96.21
451.12,-95.48
451.15,-95.88
451.17,-94.10
451.20,-92.43
451.23,-94.54
451.26,-94.99
451.28,-89.68
451.31,-90.29
451.34,-91.81
451.36,-92.42
451.39,-93.38
451.42,-99.18
451.45,-95.56
451.47,-96.13
451.50,-93.78
451.53,-93.27
451.55,-93.25
451.58,-90.74
451.61,-90.95
451.64,-95.65
451.66,-96.22
451.69,-96.82
451.72,-96.54
451.74,-97.27
451.77,-93.44
451.80,-93.56
451.83,-96.10
451.85,-96.46
451.88,-95.36
451.91,-96.34
451.93,-96.34
451.96,-94.55
451.99,-96.70
452.02,-98.77
452.04,-100.10
452.07,-98.96
452.10,-99.43
452.12,-102.31
452.15,-103.65
452.18,-103.46
452.21,-99.95
452.23,-98.24
452.26,-99.53
452.29,-100.35
452.31,-99.59
452.34,-94.46
452.37,-93.99
452.39,-96.45
452.42,-96.46
452.45,-97.84
452.48,-92.84
452.50,-92.71
452.53,-93.26
452.56,-94.81
452.58,-95.19
452.61,-94.93
452.64,-91.49
452.67,-91.41
452.69,-96.63
452.72,-96.19
452.75,-98.62
452.77,-93.28
452.80,-93.50
452.83,-95.72
452.86,-92.15
452.88,-91.60
452.91,-92.77
452.94,-92.52
452.96,-92.04
452.99,-96.69
453.02,-98.65
453.05,-97.37
453.07,-101.06
453.10,-98.53
453.13,-96.59
453.15,-94.02
453.18,-95.92
453.21,-93.05
453.24,-93.31
453.26,-97.65
453.29,-94.36
453.32,-92.65
453.34,-95.88
453.37,-96.58
453.40,-96.83
453.43,-97.96
453.45,-97.61
453.48,-100.56
453.51,-100.27
453.53,-99.03
453.56,-101.98
453.59,-101.39
453.62,-94.89
453.64,-93.08
453.67,-95.15
453.70,-102.50
453.72,-100.10
453.75,-95.93
453.78,-97.04
453.81,-96.50
453.83,-98.16
453.86,-93.62
453.89,-92.44
453.91,-93.08
453.94,-95.91
453.97,-95.20
454.00,-91.61
454.02,-91.68
454.05,-96.52
454.08,-97.85
454.10,-93.33
454.13,-92.75
454.16,-91.66
454.18,-92.14
454.21,-95.09
454.24,-97.09
454.27,-99.19
454.29,-97.98
454.32,-99.00
454.35,-99.98
454.37,-97.59
454.40,-96.97
454.43,-93.33
454.46,-96.75
454.48,-96.51
454.51,-99.10
454.54,-100.93
454.56,-97.86
454.59,-94.32
454.62,-93.90
454.65,-94.86
454.67,-96.79
454.70,-104.51
454.73,-92.66
454.75,-91.42
454.78,-96.47
454.81,-95.43
454.84,-92.16
454.86,-89.77
454.89,-92.85
454.92,-92.26
454.94,-91.55
454.97,-97.78
455.00,-100.35
455.03,-97.66
455.05,-97.48
455.08,-97.46
455.11,-100.25
455.13,-100.51
455.16,-102.33
455.19,-100.33
455.22,-96.41
455.24,-95.89
455.27,-97.99
455.30,-96.82
455.32,-96.79
455.35,-94.95
455.38,-94.94
455.41,-93.60
455.43,-91.88
455.46,-93.30
455.49,-93.03
455.51,-96.90
455.54,-96.07
455.57,-95.17
455.60,-94.55
455.62,-92.73
455.65,-96.10
455.68,-93.33
455.70,-93.38
455.73,-100.17
455.76,-89.09
455.78,-91.26
455.81,-96.02
455.84,-95.85
455.87,-96.13
455.89,-92.34
455.92,-92.40
455.95,-94.30
455.97,-93.36
456.00,-98.12
456.03,-100.68
456.06,-98.89
456.08,-101.20
456.11,-100.38
456.14,-96.24
456.16,-92.70
456.19,-93.22
456.22,-97.09
456.25,-99.82
456.27,-101.50
456.30,-97.44
456.33,-94.45
456.35,-94.88
456.38,-95.52
456.41,-92.68
456.44,-98.23
456.46,-96.07
456.49,-99.24
456.52,-96.46
456.54,-93.57
456.57,-93.70
456.60,-94.98
