Frequency (MHz),Level (dBm),Band Name
633.26,-104.89,UHF -1
633.27,-106.32,UHF -1
633.28,-104.47,UHF -1
633.29,-102.04,UHF -1
633.30,-105.36,UHF -1
633.30,-103.68,UHF -1
633.31,-105.61,UHF -1
633.32,-104.59,UHF -1
633.33,-102.71,UHF -1
633.34,-104.96,UHF -1
633.35,-101.88,UHF -1
633.36,-102.26,UHF -1
633.37,-101.80,UHF -1
633.37,-104.11,UHF -1
633.38,-99.67,UHF -1
633.39,-98.44,UHF -1
633.40,-98.92,UHF -1
633.41,-101.06,UHF -1
633.42,-102.60,UHF -1
633.43,-99.52,UHF -1
633.43,-101.75,UHF -1
633.44,-105.19,UHF -1
633.45,-103.26,UHF -1
633.46,-104.07,UHF -1
633.47,-103.59,UHF -1
633.48,-103.27,UHF -1
633.49,-102.98,UHF -1
633.50,-101.90,UHF -1
633.50,-103.47,UHF -1
633.51,-103.36,UHF -1
633.52,-105.18,UHF -1
633.53,-103.78,UHF -1
633.54,-103.11,UHF -1
633.55,-105.26,UHF -1
633.56,-103.24,UHF -1
633.57,-104.20,UHF -1
633.57,-102.55,UHF -1
633.58,-103.52,UHF -1
633.59,-101.46,UHF -1
633.60,-105.29,UHF -1
633.61,-101.56,UHF -1
633.62,-106.33,UHF -1
633.63,-105.82,UHF -1
633.63,-104.13,UHF -1
633.64,-103.81,UHF -1
633.65,-101.47,UHF -1
633.66,-103.65,UHF -1
633.67,-104.87,UHF -1
633.68,-104.79,UHF -1
633.69,-106.70,UHF -1
633.70,-103.04,UHF -1
633.70,-101.73,UHF -1
633.71,-103.94,UHF -1
633.72,-104.29,UHF -1
633.73,-100.80,UHF -1
633.74,-103.49,UHF -1
633.75,-104.89,UHF -1
633.76,-102.42,UHF -1
633.77,-104.12,UHF -1
633.77,-104.97,UHF -1
633.78,-103.06,UHF -1
633.79,-102.05,UHF -1
633.80,-104.11,UHF -1
633.81,-103.23,UHF -1
633.82,-104.22,UHF -1
633.83,-103.92,UHF -1
633.83,-106.52,UHF -1
633.84,-102.86,UHF -1
633.85,-105.24,UHF -1
633.86,-104.42,UHF -1
633.87,-103.41,UHF -1
633.88,-103.25,UHF -1
633.89,-104.46,UHF -1
633.90,-103.31,UHF -1
633.90,-107.06,UHF -1
633.91,-105.03,UHF -1
633.92,-103.15,UHF -1
633.93,-105.46,UHF -1
633.94,-103.43,UHF -1
633.95,-102.72,UHF -1
633.96,-104.56,UHF -1
633.97,-102.52,UHF -1
633.97,-104.35,UHF -1
633.98,-103.22,UHF -1
633.99,-103.94,UHF -1
634.00,-104.63,UHF -1
634.01,-103.97,UHF -1
634.02,-105.06,UHF -1
634.03,-102.91,UHF -1
634.03,-105.34,UHF -1
634.04,-97.24,UHF -1
634.05,-102.82,UHF -1
634.06,-106.59,UHF -1
634.07,-104.71,UHF -1
634.08,-104.61,UHF -1
634.09,-103.39,UHF -1
634.10,-103.11,UHF -1
634.10,-105.90,UHF -1
634.11,-105.73,UHF -1
634.12,-105.51,UHF -1
634.13,-103.23,UHF -1
634.14,-106.51,UHF -1
634.15,-104.87,UHF -1
634.16,-106.27,UHF -1
634.17,-104.32,UHF -1
634.17,-104.56,UHF -1
634.18,-103.10,UHF -1
634.19,-102.81,UHF -1
634.20,-105.44,UHF -1
634.21,-104.89,UHF -1
634.22,-105.27,UHF -1
634.23,-103.91,UHF -1
634.23,-102.52,UHF -1
634.24,-104.93,UHF -1
634.25,-103.02,UHF -1
634.26,-103.96,UHF -1
634.27,-102.42,UHF -1
634.28,-104.42,UHF -1
634.29,-105.34,UHF -1
634.30,-106.19,UHF -1
634.30,-105.05,UHF -1
634.31,-104.44,UHF -1
634.32,-105.06,UHF -1
634.33,-105.61,UHF -1
634.34,-105.19,UHF -1
634.35,-102.65,UHF -1
634.36,-103.28,UHF -1
634.37,-104.51,UHF -1
634.37,-105.01,UHF -1
634.38,-103.74,UHF -1
634.39,-104.56,UHF -1
634.40,-105.46,UHF -1
634.41,-105.69,UHF -1
634.42,-104.48,UHF -1
634.43,-102.50,UHF -1
634.43,-105.47,UHF -1
634.44,-105.44,UHF -1
634.45,-104.84,UHF -1
634.46,-105.11,UHF -1
634.47,-102.75,UHF -1
634.48,-104.98,UHF -1
634.49,-103.68,UHF -1
634.50,-103.49,UHF -1
634.50,-106.54,UHF -1
634.51,-106.02,UHF -1
634.52,-103.97,UHF -1
634.53,-104.75,UHF -1
634.54,-105.03,UHF -1
634.55,-104.92,UHF -1
634.56,-104.35,UHF -1
634.57,-102.61,UHF -1
634.57,-103.28,UHF -1
634.58,-106.39,UHF -1
634.59,-101.74,UHF -1
634.60,-103.33,UHF -1
634.61,-105.63,UHF -1
634.62,-105.79,UHF -1
634.63,-105.17,UHF -1
634.63,-105.52,UHF -1
634.64,-105.70,UHF -1
634.65,-107.26,UHF -1
634.66,-105.64,UHF -1
634.67,-105.12,UHF -1
634.68,-104.67,UHF -1
634.69,-104.19,UHF -1
634.70,-107.10,UHF -1
634.70,-106.39,UHF -1
634.71,-104.30,UHF -1
634.72,-104.67,UHF -1
634.73,-105.45,UHF -1
634.74,-105.41,UHF -1
634.75,-105.96,UHF -1
634.76,-104.24,UHF -1
634.77,-107.20,UHF -1
634.77,-105.53,UHF -1
634.78,-107.28,UHF -1
634.79,-105.90,UHF -1
634.80,-106.08,UHF -1
634.81,-104.73,UHF -1
634.82,-104.93,UHF -1
634.83,-104.82,UHF -1
634.83,-106.01,UHF -1
634.84,-105.32,UHF -1
634.85,-108.09,UHF -1
634.86,-105.28,UHF -1
634.87,-104.93,UHF -1
634.88,-104.14,UHF -1
634.89,-104.45,UHF -1
634.90,-106.21,UHF -1
634.90,-106.75,UHF -1
634.91,-105.35,UHF -1
634.92,-105.12,UHF -1
634.93,-105.04,UHF -1
634.94,-104.72,UHF -1
634.95,-102.92,UHF -1
634.96,-106.09,UHF -1
634.97,-105.77,UHF -1
634.97,-103.40,UHF -1
634.98,-103.37,UHF -1
634.99,-105.49,UHF -1
635.00,-104.16,UHF -1
635.01,-105.62,UHF -1
635.02,-105.08,UHF -1
635.03,-105.15,UHF -1
635.03,-105.62,UHF -1
635.04,-107.49,UHF -1
635.05,-105.72,UHF -1
635.06,-106.76,UHF -1
635.07,-104.62,UHF -1
635.08,-105.48,UHF -1
635.09,-106.58,UHF -1
635.10,-105.16,UHF -1
635.10,-103.60,UHF -1
635.11,-106.14,UHF -1
635.12,-106.00,UHF -1
635.13,-104.50,UHF -1
635.14,-102.44,UHF -1
635.15,-101.00,UHF -1
635.16,-105.68,UHF -1
635.17,-104.75,UHF -1
635.17,-104.74,UHF -1
635.18,-105.77,UHF -1
635.19,-103.77,UHF -1
635.20,-104.24,UHF -1
635.21,-104.66,UHF -1
635.22,-105.29,UHF -1
635.23,-104.16,UHF -1
635.23,-105.88,UHF -1
635.24,-104.13,UHF -1
635.25,-105.91,UHF -1
635.26,-105.40,UHF -1
635.27,-105.86,UHF -1
635.28,-105.87,UHF -1
635.29,-104.98,UHF -1
635.30,-107.04,UHF -1
635.30,-106.16,UHF -1
635.31,-104.52,UHF -1
635.32,-104.26,UHF -1
635.33,-103.81,UHF -1
635.34,-105.19,UHF -1
635.35,-104.22,UHF -1
635.36,-107.12,UHF -1
635.37,-106.19,UHF -1
635.37,-105.08,UHF -1
635.38,-102.14,UHF -1
635.39,-105.74,UHF -1
635.40,-104.63,UHF -1
635.41,-104.37,UHF -1
635.42,-105.78,UHF -1
635.43,-105.87,UHF -1
635.43,-104.14,UHF -1
635.44,-104.91,UHF -1
635.45,-105.28,UHF -1
635.46,-103.96,UHF -1
635.47,-105.79,UHF -1
635.48,-106.48,UHF -1
635.49,-105.25,UHF -1
635.50,-106.23,UHF -1
635.50,-105.05,UHF -1
635.51,-106.20,UHF -1
635.52,-105.39,UHF -1
635.53,-105.61,UHF -1
635.54,-105.32,UHF -1
635.55,-105.74,UHF -1
635.56,-104.72,UHF -1
635.57,-105.49,UHF -1
635.57,-103.47,UHF -1
635.58,-102.74,UHF -1
635.59,-105.66,UHF -1
635.60,-106.41,UHF -1
635.61,-105.15,UHF -1
635.62,-104.83,UHF -1
635.63,-103.33,UHF -1
635.63,-105.69,UHF -1
635.64,-104.35,UHF -1
635.65,-105.67,UHF -1
635.66,-106.95,UHF -1
635.67,-105.85,UHF -1
635.68,-105.77,UHF -1
635.69,-105.38,UHF -1
635.70,-104.03,UHF -1
635.70,-105.68,UHF -1
635.71,-105.82,UHF -1
635.72,-105.55,UHF -1
635.73,-106.15,UHF -1
635.74,-104.90,UHF -1
635.75,-104.51,UHF -1
635.76,-104.79,UHF -1
635.77,-102.13,UHF -1
635.77,-102.83,UHF -1
635.78,-105.28,UHF -1
635.79,-105.43,UHF -1
635.80,-103.61,UHF -1
635.81,-104.38,UHF -1
635.82,-102.02,UHF -1
635.83,-103.40,UHF -1
635.83,-104.40,UHF -1
635.84,-104.73,UHF -1
635.85,-103.68,UHF -1
635.86,-104.76,UHF -1
635.87,-104.90,UHF -1
635.88,-105.24,UHF -1
635.89,-104.85,UHF -1
635.90,-104.81,UHF -1
635.90,-104.00,UHF -1
635.91,-104.71,UHF -1
635.92,-103.13,UHF -1
635.93,-103.93,UHF -1
635.94,-104.80,UHF -1
635.95,-104.39,UHF -1
635.96,-105.90,UHF -1
635.97,-104.00,UHF -1
635.97,-106.41,UHF -1
635.98,-106.31,UHF -1
635.99,-103.22,UHF -1
636.00,-106.06,UHF -1
636.00,-104.84,UHF -1
636.01,-104.89,UHF -1
636.02,-106.04,UHF -1
636.03,-106.33,UHF -1
636.03,-106.18,UHF -1
636.04,-105.99,UHF -1
636.05,-106.00,UHF -1
636.06,-106.94,UHF -1
636.07,-104.85,UHF -1
636.08,-103.32,UHF -1
636.09,-107.35,UHF -1
636.10,-106.21,UHF -1
636.10,-107.06,UHF -1
636.11,-106.36,UHF -1
636.12,-104.75,UHF -1
636.13,-104.37,UHF -1
636.14,-106.62,UHF -1
636.15,-105.79,UHF -1
636.16,-104.90,UHF -1
636.17,-106.35,UHF -1
636.17,-106.73,UHF -1
636.18,-103.10,UHF -1
636.19,-107.10,UHF -1
636.20,-107.28,UHF -1
636.21,-105.88,UHF -1
636.22,-105.59,UHF -1
636.23,-105.71,UHF -1
636.23,-104.75,UHF -1
636.24,-105.29,UHF -1
636.25,-104.03,UHF -1
636.26,-106.83,UHF -1
636.27,-104.46,UHF -1
636.28,-104.45,UHF -1
636.29,-103.44,UHF -1
636.30,-105.13,UHF -1
636.30,-104.23,UHF -1
636.31,-107.14,UHF -1
636.32,-104.23,UHF -1
636.33,-105.50,UHF -1
636.34,-104.55,UHF -1
636.35,-107.01,UHF -1
636.36,-107.67,UHF -1
636.37,-107.02,UHF -1
636.37,-104.28,UHF -1
636.38,-107.16,UHF -1
636.39,-105.17,UHF -1
636.40,-104.97,UHF -1
636.41,-102.54,UHF -1
636.42,-102.81,UHF -1
636.43,-100.83,UHF -1
636.43,-106.75,UHF -1
636.44,-100.44,UHF -1
636.45,-101.92,UHF -1
636.46,-100.89,UHF -1
636.47,-105.07,UHF -1
636.48,-106.13,UHF -1
636.49,-105.60,UHF -1
636.50,-105.21,UHF -1
636.50,-103.97,UHF -1
636.51,-107.69,UHF -1
636.52,-104.18,UHF -1
636.53,-103.15,UHF -1
636.54,-105.47,UHF -1
636.55,-106.31,UHF -1
636.56,-106.75,UHF -1
636.57,-104.68,UHF -1
636.57,-106.69,UHF -1
636.58,-105.62,UHF -1
636.59,-105.62,UHF -1
636.60,-102.79,UHF -1
636.61,-106.59,UHF -1
636.62,-104.72,UHF -1
636.63,-105.77,UHF -1
636.63,-106.22,UHF -1
636.64,-107.06,UHF -1
636.65,-107.85,UHF -1
636.66,-107.37,UHF -1
636.67,-106.21,UHF -1
636.68,-104.51,UHF -1
636.69,-105.04,UHF -1
636.70,-103.42,UHF -1
636.70,-105.88,UHF -1
636.71,-104.80,UHF -1
636.72,-105.52,UHF -1
636.73,-106.93,UHF -1
636.74,-105.92,UHF -1
636.75,-105.71,UHF -1
636.76,-105.64,UHF -1
636.77,-105.11,UHF -1
636.77,-105.34,UHF -1
636.78,-104.43,UHF -1
636.79,-105.16,UHF -1
636.80,-107.65,UHF -1
636.81,-105.90,UHF -1
636.82,-104.97,UHF -1
636.83,-105.22,UHF -1
636.83,-105.40,UHF -1
636.84,-105.54,UHF -1
636.85,-105.53,UHF -1
636.86,-104.58,UHF -1
636.87,-104.38,UHF -1
636.88,-106.22,UHF -1
636.89,-105.80,UHF -1
636.90,-103.55,UHF -1
636.90,-105.47,UHF -1
636.91,-104.79,UHF -1
636.92,-105.75,UHF -1
636.93,-106.02,UHF -1
636.94,-104.60,UHF -1
636.95,-105.22,UHF -1
636.96,-105.31,UHF -1
636.97,-105.90,UHF -1
636.97,-104.61,UHF -1
636.98,-106.78,UHF -1
636.99,-104.54,UHF -1
637.00,-106.80,UHF -1
637.01,-105.56,UHF -1
637.02,-104.73,UHF -1
637.03,-106.26,UHF -1
637.03,-105.90,UHF -1
637.04,-105.75,UHF -1
637.05,-103.88,UHF -1
637.06,-104.79,UHF -1
637.07,-105.54,UHF -1
637.08,-105.44,UHF -1
637.09,-103.91,UHF -1
637.10,-102.95,UHF -1
637.10,-106.21,UHF -1
637.11,-104.51,UHF -1
637.12,-106.36,UHF -1
637.13,-104.66,UHF -1
637.14,-106.03,UHF -1
637.15,-104.32,UHF -1
637.16,-104.31,UHF -1
637.17,-104.64,UHF -1
637.17,-104.74,UHF -1
637.18,-105.74,UHF -1
637.19,-104.01,UHF -1
637.20,-106.33,UHF -1
637.21,-103.75,UHF -1
637.22,-106.31,UHF -1
637.23,-105.66,UHF -1
637.23,-107.65,UHF -1
637.24,-106.35,UHF -1
637.25,-103.98,UHF -1
637.26,-105.16,UHF -1
637.27,-103.46,UHF -1
637.28,-101.48,UHF -1
637.29,-102.43,UHF -1
637.30,-104.80,UHF -1
637.30,-106.73,UHF -1
637.31,-105.88,UHF -1
637.32,-104.56,UHF -1
637.33,-105.37,UHF -1
637.34,-106.06,UHF -1
637.35,-104.89,UHF -1
637.36,-104.81,UHF -1
637.37,-104.90,UHF -1
637.37,-105.81,UHF -1
637.38,-103.72,UHF -1
637.39,-104.61,UHF -1
637.40,-99.78,UHF -1
637.41,-99.23,UHF -1
637.42,-101.74,UHF -1
637.43,-97.28,UHF -1
637.43,-101.09,UHF -1
637.44,-102.98,UHF -1
637.45,-104.18,UHF -1
637.46,-98.42,UHF -1
637.47,-102.14,UHF -1
637.48,-101.03,UHF -1
637.49,-98.69,UHF -1
637.50,-98.07,UHF -1
637.50,-101.30,UHF -1
637.51,-100.08,UHF -1
637.52,-98.20,UHF -1
637.53,-100.16,UHF -1
637.54,-101.41,UHF -1
637.55,-97.35,UHF -1
637.56,-104.56,UHF -1
637.57,-99.09,UHF -1
637.57,-103.41,UHF -1
637.58,-101.04,UHF -1
637.59,-96.69,UHF -1
637.60,-100.98,UHF -1
637.61,-101.48,UHF -1
637.62,-102.42,UHF -1
637.63,-102.21,UHF -1
637.63,-103.17,UHF -1
637.64,-99.78,UHF -1
637.65,-99.83,UHF -1
637.66,-101.81,UHF -1
637.67,-101.73,UHF -1
637.68,-102.82,UHF -1
637.69,-100.02,UHF -1
637.70,-100.61,UHF -1
637.70,-102.93,UHF -1
637.71,-104.44,UHF -1
637.72,-104.90,UHF -1
637.73,-104.35,UHF -1
637.74,-102.45,UHF -1
637.75,-101.49,UHF -1
637.76,-103.34,UHF -1
637.77,-100.89,UHF -1
637.77,-102.51,UHF -1
637.78,-101.84,UHF -1
637.79,-103.91,UHF -1
637.80,-101.34,UHF -1
637.81,-100.48,UHF -1
637.82,-100.85,UHF -1
637.83,-100.65,UHF -1
637.83,-105.41,UHF -1
637.84,-103.12,UHF -1
637.85,-103.40,UHF -1
637.86,-102.71,UHF -1
637.87,-100.13,UHF -1
637.88,-101.36,UHF -1
637.89,-101.74,UHF -1
637.90,-103.36,UHF -1
637.90,-104.43,UHF -1
637.91,-103.02,UHF -1
637.92,-103.06,UHF -1
637.93,-104.82,UHF -1
637.94,-99.39,UHF -1
637.95,-103.61,UHF -1
637.96,-102.53,UHF -1
637.97,-104.31,UHF -1
637.97,-102.23,UHF -1
637.98,-102.25,UHF -1
637.99,-99.76,UHF -1
638.00,-102.24,UHF -1
638.01,-103.70,UHF -1
638.02,-101.98,UHF -1
638.03,-104.23,UHF -1
638.03,-103.24,UHF -1
638.04,-103.32,UHF -1
638.05,-102.18,UHF -1
638.06,-99.79,UHF -1
638.07,-99.89,UHF -1
638.08,-100.06,UHF -1
638.09,-102.45,UHF -1
638.10,-101.43,UHF -1
638.10,-101.56,UHF -1
638.11,-104.39,UHF -1
638.12,-99.70,UHF -1
638.13,-101.66,UHF -1
638.14,-98.50,UHF -1
638.15,-97.93,UHF -1
638.16,-100.82,UHF -1
638.17,-101.98,UHF -1
638.17,-100.73,UHF -1
638.18,-100.82,UHF -1
638.19,-102.00,UHF -1
638.20,-101.45,UHF -1
638.21,-100.40,UHF -1
638.22,-105.93,UHF -1
638.23,-98.53,UHF -1
638.23,-103.44,UHF -1
638.24,-102.11,UHF -1
638.25,-98.29,UHF -1
638.26,-102.44,UHF -1
638.27,-102.56,UHF -1
638.28,-102.39,UHF -1
638.29,-100.09,UHF -1
638.30,-105.87,UHF -1
638.30,-98.66,UHF -1
638.31,-101.92,UHF -1
638.32,-104.54,UHF -1
638.33,-104.74,UHF -1
638.34,-100.81,UHF -1
638.35,-102.90,UHF -1
638.36,-104.18,UHF -1
638.37,-97.94,UHF -1
638.37,-103.32,UHF -1
638.38,-102.33,UHF -1
638.39,-103.21,UHF -1
638.40,-102.51,UHF -1
638.41,-102.12,UHF -1
638.42,-100.62,UHF -1
638.43,-99.94,UHF -1
638.43,-96.03,UHF -1
638.44,-100.78,UHF -1
638.45,-101.05,UHF -1
638.46,-101.31,UHF -1
638.47,-102.25,UHF -1
638.48,-103.95,UHF -1
638.49,-103.68,UHF -1
638.50,-101.32,UHF -1
638.50,-100.44,UHF -1
638.51,-100.91,UHF -1
638.52,-105.25,UHF -1
638.53,-103.99,UHF -1
638.54,-102.04,UHF -1
638.55,-103.21,UHF -1
638.56,-100.72,UHF -1
638.57,-100.97,UHF -1
638.57,-102.03,UHF -1
638.58,-103.66,UHF -1
638.59,-98.25,UHF -1
638.60,-100.83,UHF -1
638.61,-101.96,UHF -1
638.62,-100.52,UHF -1
638.63,-101.01,UHF -1
638.63,-102.10,UHF -1
638.64,-105.26,UHF -1
638.65,-105.82,UHF -1
638.66,-104.07,UHF -1
638.67,-103.36,UHF -1
638.68,-100.06,UHF -1
638.69,-100.27,UHF -1
638.70,-102.37,UHF -1
638.70,-102.77,UHF -1
638.71,-103.78,UHF -1
638.72,-98.81,UHF -1
638.73,-103.28,UHF -1
638.74,-103.12,UHF -1
638.75,-101.98,UHF -1
638.76,-99.33,UHF -1
638.77,-99.68,UHF -1
638.77,-100.92,UHF -1
638.78,-99.40,UHF -1
638.79,-98.79,UHF -1
638.80,-102.69,UHF -1
638.81,-104.49,UHF -1
638.82,-99.46,UHF -1
638.83,-102.93,UHF -1
638.83,-99.93,UHF -1
638.84,-100.81,UHF -1
638.85,-101.72,UHF -1
638.86,-102.10,UHF -1
638.87,-96.41,UHF -1
638.88,-99.10,UHF -1
638.89,-103.22,UHF -1
638.90,-103.67,UHF -1
638.90,-100.72,UHF -1
638.91,-97.70,UHF -1
638.92,-97.71,UHF -1
638.93,-99.57,UHF -1
638.94,-104.79,UHF -1
638.95,-103.64,UHF -1
638.96,-100.54,UHF -1
638.97,-101.59,UHF -1
638.97,-99.40,UHF -1
638.98,-101.10,UHF -1
638.99,-103.17,UHF -1
639.00,-102.50,UHF -1
639.01,-101.54,UHF -1
639.02,-99.61,UHF -1
639.03,-102.52,UHF -1
639.03,-102.14,UHF -1
639.04,-102.76,UHF -1
639.05,-102.62,UHF -1
639.06,-102.78,UHF -1
639.07,-98.78,UHF -1
639.08,-100.45,UHF -1
639.09,-97.93,UHF -1
639.10,-99.02,UHF -1
639.10,-103.82,UHF -1
639.11,-100.24,UHF -1
639.12,-102.95,UHF -1
639.13,-100.85,UHF -1
639.14,-98.63,UHF -1
639.15,-102.17,UHF -1
639.16,-104.79,UHF -1
639.17,-103.09,UHF -1
639.17,-100.41,UHF -1
639.18,-97.67,UHF -1
639.19,-102.78,UHF -1
639.20,-102.62,UHF -1
639.21,-94.88,UHF -1
639.22,-102.63,UHF -1
639.23,-102.87,UHF -1
639.23,-100.53,UHF -1
639.24,-103.74,UHF -1
639.25,-103.53,UHF -1
639.26,-103.25,UHF -1
639.27,-103.03,UHF -1
639.28,-101.93,UHF -1
639.29,-103.79,UHF -1
639.30,-102.00,UHF -1
639.30,-100.77,UHF -1
639.31,-104.15,UHF -1
639.32,-101.67,UHF -1
639.33,-105.99,UHF -1
639.34,-100.92,UHF -1
639.35,-101.59,UHF -1
639.36,-97.53,UHF -1
639.37,-100.62,UHF -1
639.37,-99.56,UHF -1
639.38,-99.36,UHF -1
639.39,-101.35,UHF -1
639.40,-100.54,UHF -1
639.41,-103.16,UHF -1
639.42,-102.35,UHF -1
639.43,-101.19,UHF -1
639.43,-101.20,UHF -1
639.44,-99.32,UHF -1
639.45,-101.11,UHF -1
639.46,-99.78,UHF -1
639.47,-100.43,UHF -1
639.48,-99.21,UHF -1
639.49,-100.87,UHF -1
639.50,-104.20,UHF -1
639.50,-101.88,UHF -1
639.51,-102.89,UHF -1
639.52,-102.23,UHF -1
639.53,-99.39,UHF -1
639.54,-101.32,UHF -1
639.55,-106.86,UHF -1
639.56,-101.72,UHF -1
639.57,-98.95,UHF -1
639.57,-101.73,UHF -1
639.58,-99.45,UHF -1
639.59,-103.29,UHF -1
639.60,-103.10,UHF -1
639.61,-99.61,UHF -1
639.62,-98.78,UHF -1
639.63,-105.29,UHF -1
639.63,-98.75,UHF -1
639.64,-98.91,UHF -1
639.65,-103.18,UHF -1
639.66,-101.99,UHF -1
639.67,-100.46,UHF -1
639.68,-101.90,UHF -1
639.69,-101.29,UHF -1
639.70,-101.73,UHF -1
639.70,-97.35,UHF -1
639.71,-103.68,UHF -1
639.72,-106.05,UHF -1
639.73,-101.78,UHF -1
639.74,-104.54,UHF -1
639.75,-99.28,UHF -1
639.76,-97.50,UHF -1
639.77,-98.88,UHF -1
639.77,-99.43,UHF -1
639.78,-102.35,UHF -1
639.79,-100.45,UHF -1
639.80,-101.62,UHF -1
639.81,-104.99,UHF -1
639.82,-102.69,UHF -1
639.83,-98.51,UHF -1
639.83,-98.11,UHF -1
639.84,-105.21,UHF -1
639.85,-95.17,UHF -1
639.86,-101.24,UHF -1
639.87,-97.58,UHF -1
639.88,-106.65,UHF -1
639.89,-104.44,UHF -1
639.90,-99.22,UHF -1
639.90,-103.51,UHF -1
639.91,-99.88,UHF -1
639.92,-99.43,UHF -1
639.93,-99.55,UHF -1
639.94,-104.55,UHF -1
639.95,-105.65,UHF -1
639.96,-104.20,UHF -1
639.97,-102.61,UHF -1
639.97,-100.54,UHF -1
639.98,-102.30,UHF -1
639.99,-102.47,UHF -1
640.00,-102.37,UHF -1
640.00,-96.80,UHF -1
640.01,-99.82,UHF -1
640.02,-97.38,UHF -1
640.03,-101.00,UHF -1
640.03,-97.71,UHF -1
640.04,-96.44,UHF -1
640.05,-99.12,UHF -1
640.06,-97.35,UHF -1
640.07,-99.00,UHF -1
640.08,-96.31,UHF -1
640.09,-96.95,UHF -1
640.10,-98.74,UHF -1
640.10,-97.80,UHF -1
640.11,-100.12,UHF -1
640.12,-98.85,UHF -1
640.13,-96.99,UHF -1
640.14,-97.53,UHF -1
640.15,-98.67,UHF -1
640.16,-97.01,UHF -1
640.17,-97.93,UHF -1
640.17,-98.37,UHF -1
640.18,-97.51,UHF -1
640.19,-97.73,UHF -1
640.20,-95.70,UHF -1
640.21,-100.54,UHF -1
640.22,-99.73,UHF -1
640.23,-98.61,UHF -1
640.23,-102.64,UHF -1
640.24,-96.92,UHF -1
640.25,-98.07,UHF -1
640.26,-99.82,UHF -1
640.27,-96.40,UHF -1
640.28,-98.82,UHF -1
640.29,-99.66,UHF -1
640.30,-96.38,UHF -1
640.30,-99.83,UHF -1
640.31,-99.03,UHF -1
640.32,-98.02,UHF -1
640.33,-99.65,UHF -1
640.34,-99.99,UHF -1
640.35,-99.45,UHF -1
640.36,-99.76,UHF -1
640.37,-97.70,UHF -1
640.37,-99.66,UHF -1
640.38,-97.28,UHF -1
640.39,-96.45,UHF -1
640.40,-96.74,UHF -1
640.41,-101.31,UHF -1
640.42,-98.47,UHF -1
640.43,-98.20,UHF -1
640.43,-98.92,UHF -1
640.44,-94.72,UHF -1
640.45,-99.77,UHF -1
640.46,-95.44,UHF -1
640.47,-97.35,UHF -1
640.48,-97.05,UHF -1
640.49,-98.08,UHF -1
640.50,-96.81,UHF -1
640.50,-99.06,UHF -1
640.51,-99.48,UHF -1
640.52,-95.92,UHF -1
640.53,-98.07,UHF -1
640.54,-96.10,UHF -1
640.55,-98.00,UHF -1
640.56,-96.53,UHF -1
640.57,-97.94,UHF -1
640.57,-98.32,UHF -1
640.58,-97.25,UHF -1
640.59,-97.57,UHF -1
640.60,-96.91,UHF -1
640.61,-97.27,UHF -1
640.62,-98.73,UHF -1
640.63,-97.53,UHF -1
640.63,-98.70,UHF -1
640.64,-96.08,UHF -1
640.65,-96.57,UHF -1
640.66,-93.57,UHF -1
640.67,-96.80,UHF -1
640.68,-98.31,UHF -1
640.69,-100.18,UHF -1
640.70,-97.10,UHF -1
640.70,-98.32,UHF -1
640.71,-94.70,UHF -1
640.72,-97.01,UHF -1
640.73,-95.21,UHF -1
640.74,-96.75,UHF -1
640.75,-93.98,UHF -1
640.76,-97.77,UHF -1
640.77,-97.64,UHF -1
640.77,-94.77,UHF -1
640.78,-95.64,UHF -1
640.79,-97.21,UHF -1
640.80,-95.58,UHF -1
640.81,-94.43,UHF -1
640.82,-97.23,UHF -1
640.83,-96.10,UHF -1
640.83,-95.02,UHF -1
640.84,-95.93,UHF -1
640.85,-94.79,UHF -1
640.86,-100.06,UHF -1
640.87,-97.30,UHF -1
640.88,-97.06,UHF -1
640.89,-98.52,UHF -1
640.90,-96.79,UHF -1
640.90,-97.70,UHF -1
640.91,-97.32,UHF -1
640.92,-95.45,UHF -1
640.93,-93.67,UHF -1
640.94,-95.98,UHF -1
640.95,-93.41,UHF -1
640.96,-100.99,UHF -1
640.97,-95.81,UHF -1
640.97,-95.91,UHF -1
640.98,-96.96,UHF -1
640.99,-98.00,UHF -1
641.00,-95.44,UHF -1
641.01,-96.10,UHF -1
641.02,-92.65,UHF -1
641.03,-96.82,UHF -1
641.03,-96.78,UHF -1
641.04,-98.55,UHF -1
641.05,-97.91,UHF -1
641.06,-97.01,UHF -1
641.07,-98.89,UHF -1
641.08,-94.24,UHF -1
641.09,-95.78,UHF -1
641.10,-95.03,UHF -1
641.10,-95.47,UHF -1
641.11,-97.95,UHF -1
641.12,-98.53,UHF -1
641.13,-97.28,UHF -1
641.14,-98.30,UHF -1
641.15,-96.82,UHF -1
641.16,-97.21,UHF -1
641.17,-97.03,UHF -1
641.17,-97.99,UHF -1
641.18,-96.88,UHF -1
641.19,-97.30,UHF -1
641.20,-97.61,UHF -1
641.21,-98.12,UHF -1
641.22,-95.26,UHF -1
641.23,-96.13,UHF -1
641.23,-94.31,UHF -1
641.24,-97.16,UHF -1
641.25,-97.11,UHF -1
641.26,-96.62,UHF -1
641.27,-96.79,UHF -1
641.28,-97.56,UHF -1
641.29,-96.63,UHF -1
641.30,-96.88,UHF -1
641.30,-96.65,UHF -1
641.31,-98.85,UHF -1
641.32,-97.87,UHF -1
641.33,-97.61,UHF -1
