Frequency (MHz),Level (dBm),Band Name
83.23,-102.84,Low VHF+FM
83.23,-105.40,Low VHF+FM
83.24,-105.07,Low VHF+FM
83.25,-104.90,Low VHF+FM
83.26,-103.94,Low VHF+FM
83.27,-104.25,Low VHF+FM
83.28,-104.50,Low VHF+FM
83.29,-105.07,Low VHF+FM
83.30,-104.74,Low VHF+FM
83.30,-103.16,Low VHF+FM
83.31,-105.59,Low VHF+FM
83.32,-103.55,Low VHF+FM
83.33,-105.64,Low VHF+FM
83.34,-103.09,Low VHF+FM
83.35,-104.20,Low VHF+FM
83.36,-104.72,Low VHF+FM
83.37,-104.11,Low VHF+FM
83.37,-104.17,Low VHF+FM
83.38,-104.65,Low VHF+FM
83.39,-103.84,Low VHF+FM
83.40,-106.02,Low VHF+FM
83.41,-105.38,Low VHF+FM
83.42,-105.06,Low VHF+FM
83.43,-106.16,Low VHF+FM
83.43,-106.14,Low VHF+FM
83.44,-103.45,Low VHF+FM
83.45,-106.11,Low VHF+FM
83.46,-105.19,Low VHF+FM
83.47,-107.46,Low VHF+FM
83.48,-104.05,Low VHF+FM
83.49,-104.99,Low VHF+FM
83.50,-104.71,Low VHF+FM
83.50,-103.72,Low VHF+FM
83.51,-104.31,Low VHF+FM
83.52,-104.39,Low VHF+FM
83.53,-103.38,Low VHF+FM
83.54,-103.52,Low VHF+FM
83.55,-102.71,Low VHF+FM
83.56,-103.99,Low VHF+FM
83.57,-102.33,Low VHF+FM
83.57,-105.73,Low VHF+FM
83.58,-103.81,Low VHF+FM
83.59,-105.52,Low VHF+FM
83.60,-105.95,Low VHF+FM
83.61,-102.94,Low VHF+FM
83.62,-102.43,Low VHF+FM
83.63,-105.67,Low VHF+FM
83.63,-103.13,Low VHF+FM
83.64,-105.81,Low VHF+FM
83.65,-102.36,Low VHF+FM
83.66,-105.88,Low VHF+FM
83.67,-106.11,Low VHF+FM
83.68,-104.24,Low VHF+FM
83.69,-106.22,Low VHF+FM
83.70,-104.13,Low VHF+FM
83.70,-102.78,Low VHF+FM
83.71,-103.24,Low VHF+FM
83.72,-104.13,Low VHF+FM
83.73,-105.66,Low VHF+FM
83.74,-106.42,Low VHF+FM
83.75,-104.73,Low VHF+FM
83.76,-105.31,Low VHF+FM
83.77,-105.04,Low VHF+FM
83.77,-103.28,Low VHF+FM
83.78,-104.90,Low VHF+FM
83.79,-104.91,Low VHF+FM
83.80,-106.14,Low VHF+FM
83.81,-104.10,Low VHF+FM
83.82,-105.18,Low VHF+FM
83.83,-107.01,Low VHF+FM
83.83,-104.50,Low VHF+FM
83.84,-105.69,Low VHF+FM
83.85,-101.36,Low VHF+FM
83.86,-105.80,Low VHF+FM
83.87,-105.00,Low VHF+FM
83.88,-104.18,Low VHF+FM
83.89,-103.95,Low VHF+FM
83.90,-102.85,Low VHF+FM
83.90,-104.83,Low VHF+FM
83.91,-105.85,Low VHF+FM
83.92,-104.28,Low VHF+FM
83.93,-105.78,Low VHF+FM
83.94,-103.75,Low VHF+FM
83.95,-103.72,Low VHF+FM
83.96,-105.16,Low VHF+FM
83.97,-105.40,Low VHF+FM
83.97,-100.21,Low VHF+FM
83.98,-97.64,Low VHF+FM
83.99,-96.39,Low VHF+FM
84.00,-94.58,Low VHF+FM
84.01,-95.51,Low VHF+FM
84.02,-97.83,Low VHF+FM
84.03,-101.77,Low VHF+FM
84.03,-101.72,Low VHF+FM
84.04,-105.29,Low VHF+FM
84.05,-103.45,Low VHF+FM
84.06,-104.19,Low VHF+FM
84.07,-104.66,Low VHF+FM
84.08,-104.17,Low VHF+FM
84.09,-104.02,Low VHF+FM
84.10,-103.26,Low VHF+FM
84.10,-104.56,Low VHF+FM
84.11,-103.66,Low VHF+FM
84.12,-105.06,Low VHF+FM
84.13,-103.34,Low VHF+FM
84.14,-102.08,Low VHF+FM
84.15,-101.71,Low VHF+FM
84.16,-102.21,Low VHF+FM
84.17,-103.84,Low VHF+FM
84.17,-106.79,Low VHF+FM
84.18,-105.88,Low VHF+FM
84.19,-105.02,Low VHF+FM
84.20,-106.28,Low VHF+FM
84.21,-103.37,Low VHF+FM
84.22,-102.99,Low VHF+FM
84.23,-101.92,Low VHF+FM
84.23,-100.94,Low VHF+FM
84.24,-101.65,Low VHF+FM
84.25,-102.18,Low VHF+FM
84.26,-101.26,Low VHF+FM
84.27,-104.13,Low VHF+FM
84.28,-103.06,Low VHF+FM
84.29,-106.09,Low VHF+FM
84.30,-104.29,Low VHF+FM
84.30,-105.23,Low VHF+FM
84.31,-102.13,Low VHF+FM
84.32,-103.77,Low VHF+FM
84.33,-103.81,Low VHF+FM
84.34,-105.52,Low VHF+FM
84.35,-105.26,Low VHF+FM
84.36,-104.08,Low VHF+FM
84.37,-105.56,Low VHF+FM
84.37,-103.91,Low VHF+FM
84.38,-105.75,Low VHF+FM
84.39,-104.43,Low VHF+FM
84.40,-104.26,Low VHF+FM
84.41,-104.99,Low VHF+FM
84.42,-104.40,Low VHF+FM
84.43,-103.49,Low VHF+FM
84.43,-102.89,Low VHF+FM
84.44,-104.47,Low VHF+FM
84.45,-105.55,Low VHF+FM
84.46,-104.20,Low VHF+FM
84.47,-102.92,Low VHF+FM
84.48,-105.22,Low VHF+FM
84.49,-105.90,Low VHF+FM
84.50,-104.06,Low VHF+FM
84.50,-104.24,Low VHF+FM
84.51,-103.84,Low VHF+FM
84.52,-103.85,Low VHF+FM
84.53,-104.16,Low VHF+FM
84.54,-106.26,Low VHF+FM
84.55,-101.52,Low VHF+FM
84.56,-104.83,Low VHF+FM
84.57,-105.65,Low VHF+FM
84.57,-103.20,Low VHF+FM
84.58,-105.84,Low VHF+FM
84.59,-104.01,Low VHF+FM
84.60,-104.70,Low VHF+FM
84.61,-105.55,Low VHF+FM
84.62,-103.46,Low VHF+FM
84.63,-107.15,Low VHF+FM
84.63,-104.26,Low VHF+FM
84.64,-104.71,Low VHF+FM
84.65,-103.31,Low VHF+FM
84.66,-104.57,Low VHF+FM
84.67,-104.66,Low VHF+FM
84.68,-106.12,Low VHF+FM
84.69,-103.61,Low VHF+FM
84.70,-105.50,Low VHF+FM
84.70,-105.68,Low VHF+FM
84.71,-105.51,Low VHF+FM
84.72,-104.90,Low VHF+FM
84.73,-104.58,Low VHF+FM
84.74,-105.33,Low VHF+FM
84.75,-102.82,Low VHF+FM
84.76,-105.31,Low VHF+FM
84.77,-101.92,Low VHF+FM
84.77,-103.56,Low VHF+FM
84.78,-105.74,Low VHF+FM
84.79,-106.09,Low VHF+FM
84.80,-107.04,Low VHF+FM
84.81,-105.69,Low VHF+FM
84.82,-104.75,Low VHF+FM
84.83,-102.52,Low VHF+FM
84.83,-103.22,Low VHF+FM
84.84,-104.50,Low VHF+FM
84.85,-102.49,Low VHF+FM
84.86,-102.89,Low VHF+FM
84.87,-104.79,Low VHF+FM
84.88,-104.05,Low VHF+FM
84.89,-105.64,Low VHF+FM
84.90,-105.19,Low VHF+FM
84.90,-106.41,Low VHF+FM
84.91,-104.96,Low VHF+FM
84.92,-104.81,Low VHF+FM
84.93,-102.90,Low VHF+FM
84.94,-105.48,Low VHF+FM
84.95,-103.51,Low VHF+FM
84.96,-105.71,Low VHF+FM
84.97,-104.76,Low VHF+FM
84.97,-104.49,Low VHF+FM
84.98,-103.82,Low VHF+FM
84.99,-105.84,Low VHF+FM
85.00,-104.17,Low VHF+FM
85.01,-102.76,Low VHF+FM
85.02,-103.88,Low VHF+FM
85.03,-106.15,Low VHF+FM
85.03,-102.22,Low VHF+FM
85.04,-103.99,Low VHF+FM
85.05,-105.03,Low VHF+FM
85.06,-105.27,Low VHF+FM
85.07,-105.21,Low VHF+FM
85.08,-104.07,Low VHF+FM
85.09,-106.36,Low VHF+FM
85.10,-103.56,Low VHF+FM
85.10,-103.85,Low VHF+FM
85.11,-105.28,Low VHF+FM
85.12,-102.55,Low VHF+FM
85.13,-102.38,Low VHF+FM
85.14,-104.64,Low VHF+FM
85.15,-104.09,Low VHF+FM
85.16,-104.39,Low VHF+FM
85.17,-102.80,Low VHF+FM
85.17,-104.58,Low VHF+FM
85.18,-106.95,Low VHF+FM
85.19,-105.33,Low VHF+FM
85.20,-104.96,Low VHF+FM
85.21,-103.29,Low VHF+FM
85.22,-107.20,Low VHF+FM
85.23,-104.63,Low VHF+FM
85.23,-106.28,Low VHF+FM
85.24,-105.76,Low VHF+FM
85.25,-106.08,Low VHF+FM
85.26,-107.04,Low VHF+FM
85.27,-105.52,Low VHF+FM
85.28,-103.50,Low VHF+FM
85.29,-106.93,Low VHF+FM
85.30,-104.10,Low VHF+FM
85.30,-103.98,Low VHF+FM
85.31,-106.31,Low VHF+FM
85.32,-105.53,Low VHF+FM
85.33,-106.52,Low VHF+FM
85.34,-101.47,Low VHF+FM
85.35,-103.84,Low VHF+FM
85.36,-107.38,Low VHF+FM
85.37,-105.26,Low VHF+FM
85.37,-105.63,Low VHF+FM
85.38,-105.44,Low VHF+FM
85.39,-103.91,Low VHF+FM
85.40,-105.28,Low VHF+FM
85.41,-104.65,Low VHF+FM
85.42,-104.21,Low VHF+FM
85.43,-102.56,Low VHF+FM
85.43,-103.88,Low VHF+FM
85.44,-104.29,Low VHF+FM
85.45,-104.14,Low VHF+FM
85.46,-104.41,Low VHF+FM
85.47,-105.05,Low VHF+FM
85.48,-107.71,Low VHF+FM
85.49,-102.33,Low VHF+FM
85.50,-101.88,Low VHF+FM
85.50,-99.26,Low VHF+FM
85.51,-100.29,Low VHF+FM
85.52,-98.84,Low VHF+FM
85.53,-104.54,Low VHF+FM
85.54,-104.26,Low VHF+FM
85.55,-104.50,Low VHF+FM
85.56,-101.99,Low VHF+FM
85.57,-101.98,Low VHF+FM
85.57,-101.89,Low VHF+FM
85.58,-100.63,Low VHF+FM
85.59,-102.32,Low VHF+FM
85.60,-103.33,Low VHF+FM
85.61,-104.13,Low VHF+FM
85.62,-101.31,Low VHF+FM
85.63,-97.08,Low VHF+FM
85.63,-95.58,Low VHF+FM
85.64,-94.87,Low VHF+FM
85.65,-95.10,Low VHF+FM
85.66,-96.16,Low VHF+FM
85.67,-100.12,Low VHF+FM
85.68,-102.43,Low VHF+FM
85.69,-105.53,Low VHF+FM
85.70,-105.47,Low VHF+FM
85.70,-105.38,Low VHF+FM
85.71,-104.45,Low VHF+FM
85.72,-102.86,Low VHF+FM
85.73,-103.59,Low VHF+FM
85.74,-101.21,Low VHF+FM
85.75,-104.35,Low VHF+FM
85.76,-106.55,Low VHF+FM
85.77,-105.92,Low VHF+FM
85.77,-103.82,Low VHF+FM
85.78,-106.11,Low VHF+FM
85.79,-105.44,Low VHF+FM
85.80,-106.72,Low VHF+FM
85.81,-104.86,Low VHF+FM
85.82,-103.43,Low VHF+FM
85.83,-106.01,Low VHF+FM
85.83,-104.32,Low VHF+FM
85.84,-104.79,Low VHF+FM
85.85,-105.82,Low VHF+FM
85.86,-101.79,Low VHF+FM
85.87,-107.42,Low VHF+FM
85.88,-104.63,Low VHF+FM
85.89,-103.02,Low VHF+FM
85.90,-104.70,Low VHF+FM
85.90,-104.41,Low VHF+FM
85.91,-104.74,Low VHF+FM
85.92,-103.49,Low VHF+FM
85.93,-104.67,Low VHF+FM
85.94,-107.16,Low VHF+FM
85.95,-101.63,Low VHF+FM
85.96,-105.82,Low VHF+FM
85.97,-104.94,Low VHF+FM
85.97,-105.57,Low VHF+FM
85.98,-106.41,Low VHF+FM
85.99,-104.97,Low VHF+FM
86.00,-104.67,Low VHF+FM
86.00,-103.39,Low VHF+FM
86.01,-102.53,Low VHF+FM
86.02,-104.37,Low VHF+FM
86.03,-105.20,Low VHF+FM
86.03,-104.02,Low VHF+FM
86.04,-104.11,Low VHF+FM
86.05,-102.54,Low VHF+FM
86.06,-104.26,Low VHF+FM
86.07,-103.61,Low VHF+FM
86.08,-104.49,Low VHF+FM
86.09,-102.70,Low VHF+FM
86.10,-103.53,Low VHF+FM
86.10,-103.59,Low VHF+FM
86.11,-103.68,Low VHF+FM
86.12,-102.88,Low VHF+FM
86.13,-101.54,Low VHF+FM
86.14,-103.36,Low VHF+FM
86.15,-102.58,Low VHF+FM
86.16,-104.44,Low VHF+FM
86.17,-105.13,Low VHF+FM
86.17,-105.45,Low VHF+FM
86.18,-105.71,Low VHF+FM
86.19,-102.04,Low VHF+FM
86.20,-103.49,Low VHF+FM
86.21,-103.87,Low VHF+FM
86.22,-104.95,Low VHF+FM
86.23,-105.05,Low VHF+FM
86.23,-106.49,Low VHF+FM
86.24,-104.14,Low VHF+FM
86.25,-106.14,Low VHF+FM
86.26,-104.66,Low VHF+FM
86.27,-102.26,Low VHF+FM
86.28,-105.13,Low VHF+FM
86.29,-104.31,Low VHF+FM
86.30,-104.61,Low VHF+FM
86.30,-104.59,Low VHF+FM
86.31,-104.30,Low VHF+FM
86.32,-103.03,Low VHF+FM
86.33,-104.53,Low VHF+FM
86.34,-102.21,Low VHF+FM
86.35,-106.07,Low VHF+FM
86.36,-102.71,Low VHF+FM
86.37,-105.04,Low VHF+FM
86.37,-104.78,Low VHF+FM
86.38,-105.89,Low VHF+FM
86.39,-105.75,Low VHF+FM
86.40,-103.27,Low VHF+FM
86.41,-104.33,Low VHF+FM
86.42,-106.38,Low VHF+FM
86.43,-104.77,Low VHF+FM
86.43,-105.96,Low VHF+FM
86.44,-106.32,Low VHF+FM
86.45,-103.47,Low VHF+FM
86.46,-103.17,Low VHF+FM
86.47,-106.20,Low VHF+FM
86.48,-104.52,Low VHF+FM
86.49,-104.45,Low VHF+FM
86.50,-103.23,Low VHF+FM
86.50,-104.49,Low VHF+FM
86.51,-103.64,Low VHF+FM
86.52,-104.11,Low VHF+FM
86.53,-104.02,Low VHF+FM
86.54,-104.00,Low VHF+FM
86.55,-105.77,Low VHF+FM
86.56,-102.83,Low VHF+FM
86.57,-103.33,Low VHF+FM
86.57,-104.70,Low VHF+FM
86.58,-104.74,Low VHF+FM
86.59,-105.99,Low VHF+FM
86.60,-106.63,Low VHF+FM
86.61,-103.69,Low VHF+FM
86.62,-101.63,Low VHF+FM
86.63,-101.49,Low VHF+FM
86.63,-104.96,Low VHF+FM
86.64,-104.24,Low VHF+FM
86.65,-106.23,Low VHF+FM
86.66,-106.09,Low VHF+FM
86.67,-103.62,Low VHF+FM
86.68,-106.81,Low VHF+FM
86.69,-102.47,Low VHF+FM
86.70,-103.74,Low VHF+FM
86.70,-106.76,Low VHF+FM
86.71,-105.11,Low VHF+FM
86.72,-103.49,Low VHF+FM
86.73,-104.02,Low VHF+FM
86.74,-104.46,Low VHF+FM
86.75,-105.21,Low VHF+FM
86.76,-105.79,Low VHF+FM
86.77,-105.25,Low VHF+FM
86.77,-104.17,Low VHF+FM
86.78,-103.71,Low VHF+FM
86.79,-104.19,Low VHF+FM
86.80,-102.28,Low VHF+FM
86.81,-103.77,Low VHF+FM
86.82,-105.63,Low VHF+FM
86.83,-106.20,Low VHF+FM
86.83,-103.78,Low VHF+FM
86.84,-103.45,Low VHF+FM
86.85,-104.58,Low VHF+FM
86.86,-103.37,Low VHF+FM
86.87,-102.39,Low VHF+FM
86.88,-105.34,Low VHF+FM
86.89,-105.27,Low VHF+FM
86.90,-102.20,Low VHF+FM
86.90,-104.43,Low VHF+FM
86.91,-103.28,Low VHF+FM
86.92,-102.61,Low VHF+FM
86.93,-105.37,Low VHF+FM
86.94,-101.66,Low VHF+FM
86.95,-105.71,Low VHF+FM
86.96,-103.27,Low VHF+FM
86.97,-103.50,Low VHF+FM
86.97,-102.47,Low VHF+FM
86.98,-101.38,Low VHF+FM
86.99,-103.23,Low VHF+FM
87.00,-102.42,Low VHF+FM
87.01,-103.69,Low VHF+FM
87.02,-103.82,Low VHF+FM
87.03,-104.36,Low VHF+FM
87.03,-102.46,Low VHF+FM
87.04,-100.30,Low VHF+FM
87.05,-101.46,Low VHF+FM
87.06,-100.98,Low VHF+FM
87.07,-101.25,Low VHF+FM
87.08,-103.65,Low VHF+FM
87.09,-102.50,Low VHF+FM
87.10,-103.67,Low VHF+FM
87.10,-103.47,Low VHF+FM
87.11,-104.63,Low VHF+FM
87.12,-103.22,Low VHF+FM
87.13,-103.53,Low VHF+FM
87.14,-100.78,Low VHF+FM
87.15,-100.73,Low VHF+FM
87.16,-102.99,Low VHF+FM
87.17,-101.44,Low VHF+FM
87.17,-101.55,Low VHF+FM
87.18,-100.81,Low VHF+FM
87.19,-104.14,Low VHF+FM
87.20,-102.78,Low VHF+FM
87.21,-102.15,Low VHF+FM
87.22,-106.26,Low VHF+FM
87.23,-103.17,Low VHF+FM
87.23,-101.74,Low VHF+FM
87.24,-102.67,Low VHF+FM
87.25,-103.45,Low VHF+FM
87.26,-102.91,Low VHF+FM
87.27,-101.79,Low VHF+FM
87.28,-104.81,Low VHF+FM
87.29,-105.27,Low VHF+FM
87.30,-103.32,Low VHF+FM
87.30,-102.15,Low VHF+FM
87.31,-102.03,Low VHF+FM
87.32,-104.52,Low VHF+FM
87.33,-102.47,Low VHF+FM
87.34,-103.30,Low VHF+FM
87.35,-104.62,Low VHF+FM
87.36,-101.49,Low VHF+FM
87.37,-104.83,Low VHF+FM
87.37,-104.26,Low VHF+FM
87.38,-103.49,Low VHF+FM
87.39,-106.04,Low VHF+FM
87.40,-102.67,Low VHF+FM
87.41,-104.64,Low VHF+FM
87.42,-103.71,Low VHF+FM
87.43,-103.65,Low VHF+FM
87.43,-104.41,Low VHF+FM
87.44,-102.58,Low VHF+FM
87.45,-103.59,Low VHF+FM
87.46,-103.47,Low VHF+FM
87.47,-103.25,Low VHF+FM
87.48,-102.64,Low VHF+FM
87.49,-100.68,Low VHF+FM
87.50,-100.63,Low VHF+FM
87.50,-103.99,Low VHF+FM
87.51,-105.09,Low VHF+FM
87.52,-103.28,Low VHF+FM
87.53,-103.69,Low VHF+FM
87.54,-100.63,Low VHF+FM
87.55,-102.77,Low VHF+FM
87.56,-103.25,Low VHF+FM
87.57,-105.33,Low VHF+FM
87.57,-102.84,Low VHF+FM
87.58,-103.23,Low VHF+FM
87.59,-103.66,Low VHF+FM
87.60,-104.29,Low VHF+FM
87.61,-103.89,Low VHF+FM
87.62,-103.81,Low VHF+FM
87.63,-103.65,Low VHF+FM
87.63,-104.26,Low VHF+FM
87.64,-105.15,Low VHF+FM
87.65,-103.95,Low VHF+FM
87.66,-104.90,Low VHF+FM
87.67,-104.19,Low VHF+FM
87.68,-103.68,Low VHF+FM
87.69,-104.82,Low VHF+FM
87.70,-104.21,Low VHF+FM
87.70,-104.55,Low VHF+FM
87.71,-103.56,Low VHF+FM
87.72,-105.74,Low VHF+FM
87.73,-104.95,Low VHF+FM
87.74,-103.78,Low VHF+FM
87.75,-104.51,Low VHF+FM
87.76,-103.71,Low VHF+FM
87.77,-105.29,Low VHF+FM
87.77,-103.44,Low VHF+FM
87.78,-104.42,Low VHF+FM
87.79,-103.01,Low VHF+FM
87.80,-104.97,Low VHF+FM
87.81,-103.19,Low VHF+FM
87.82,-104.24,Low VHF+FM
87.83,-104.20,Low VHF+FM
87.83,-102.39,Low VHF+FM
87.84,-103.49,Low VHF+FM
87.85,-103.38,Low VHF+FM
87.86,-102.86,Low VHF+FM
87.87,-103.75,Low VHF+FM
87.88,-106.22,Low VHF+FM
87.89,-104.55,Low VHF+FM
87.90,-103.01,Low VHF+FM
87.90,-102.79,Low VHF+FM
87.91,-102.63,Low VHF+FM
87.92,-103.18,Low VHF+FM
87.93,-104.46,Low VHF+FM
87.94,-101.83,Low VHF+FM
87.95,-100.43,Low VHF+FM
87.96,-101.39,Low VHF+FM
87.97,-103.10,Low VHF+FM
87.97,-102.71,Low VHF+FM
87.98,-103.04,Low VHF+FM
87.99,-103.10,Low VHF+FM
88.00,-101.09,Low VHF+FM
88.01,-100.80,Low VHF+FM
88.02,-98.55,Low VHF+FM
88.03,-100.06,Low VHF+FM
88.03,-101.42,Low VHF+FM
88.04,-102.25,Low VHF+FM
88.05,-103.33,Low VHF+FM
88.06,-104.27,Low VHF+FM
88.07,-103.58,Low VHF+FM
88.08,-102.96,Low VHF+FM
88.09,-102.72,Low VHF+FM
88.10,-102.62,Low VHF+FM
88.10,-103.05,Low VHF+FM
88.11,-102.86,Low VHF+FM
88.12,-103.96,Low VHF+FM
88.13,-101.46,Low VHF+FM
88.14,-103.45,Low VHF+FM
88.15,-104.33,Low VHF+FM
88.16,-100.54,Low VHF+FM
88.17,-102.19,Low VHF+FM
88.17,-103.58,Low VHF+FM
88.18,-101.90,Low VHF+FM
88.19,-101.34,Low VHF+FM
88.20,-101.48,Low VHF+FM
88.21,-102.54,Low VHF+FM
88.22,-102.82,Low VHF+FM
88.23,-104.20,Low VHF+FM
88.23,-103.44,Low VHF+FM
88.24,-105.12,Low VHF+FM
88.25,-101.83,Low VHF+FM
88.26,-104.45,Low VHF+FM
88.27,-104.29,Low VHF+FM
88.28,-101.91,Low VHF+FM
88.29,-103.24,Low VHF+FM
88.30,-104.37,Low VHF+FM
88.30,-104.21,Low VHF+FM
88.31,-103.34,Low VHF+FM
88.32,-102.20,Low VHF+FM
88.33,-103.18,Low VHF+FM
88.34,-102.38,Low VHF+FM
88.35,-104.19,Low VHF+FM
88.36,-102.09,Low VHF+FM
88.37,-104.11,Low VHF+FM
88.37,-103.64,Low VHF+FM
88.38,-103.26,Low VHF+FM
88.39,-103.04,Low VHF+FM
88.40,-101.35,Low VHF+FM
88.41,-104.72,Low VHF+FM
88.42,-104.10,Low VHF+FM
88.43,-105.24,Low VHF+FM
88.43,-102.48,Low VHF+FM
88.44,-99.12,Low VHF+FM
88.45,-100.73,Low VHF+FM
88.46,-98.44,Low VHF+FM
88.47,-98.82,Low VHF+FM
88.48,-99.36,Low VHF+FM
88.49,-100.95,Low VHF+FM
88.50,-101.33,Low VHF+FM
88.50,-101.73,Low VHF+FM
88.51,-102.52,Low VHF+FM
88.52,-104.74,Low VHF+FM
88.53,-103.60,Low VHF+FM
88.54,-104.39,Low VHF+FM
88.55,-103.10,Low VHF+FM
88.56,-104.36,Low VHF+FM
88.57,-102.12,Low VHF+FM
88.57,-102.26,Low VHF+FM
88.58,-103.16,Low VHF+FM
88.59,-101.63,Low VHF+FM
88.60,-100.44,Low VHF+FM
88.61,-102.49,Low VHF+FM
88.62,-104.99,Low VHF+FM
88.63,-103.81,Low VHF+FM
88.63,-102.27,Low VHF+FM
88.64,-102.80,Low VHF+FM
88.65,-102.63,Low VHF+FM
88.66,-105.38,Low VHF+FM
88.67,-104.27,Low VHF+FM
88.68,-104.59,Low VHF+FM
88.69,-104.36,Low VHF+FM
88.70,-103.16,Low VHF+FM
88.70,-105.89,Low VHF+FM
88.71,-103.31,Low VHF+FM
88.72,-103.77,Low VHF+FM
88.73,-102.02,Low VHF+FM
88.74,-104.38,Low VHF+FM
88.75,-103.61,Low VHF+FM
88.76,-105.99,Low VHF+FM
88.77,-104.28,Low VHF+FM
88.77,-102.31,Low VHF+FM
88.78,-103.67,Low VHF+FM
88.79,-103.69,Low VHF+FM
88.80,-105.96,Low VHF+FM
88.81,-103.13,Low VHF+FM
88.82,-103.59,Low VHF+FM
88.83,-103.63,Low VHF+FM
88.83,-104.07,Low VHF+FM
88.84,-104.81,Low VHF+FM
88.85,-102.53,Low VHF+FM
88.86,-102.03,Low VHF+FM
88.87,-103.83,Low VHF+FM
88.88,-103.70,Low VHF+FM
88.89,-102.55,Low VHF+FM
88.90,-105.29,Low VHF+FM
88.90,-104.89,Low VHF+FM
88.91,-104.37,Low VHF+FM
88.92,-104.49,Low VHF+FM
88.93,-105.71,Low VHF+FM
88.94,-102.62,Low VHF+FM
88.95,-102.56,Low VHF+FM
88.96,-101.40,Low VHF+FM
88.97,-102.48,Low VHF+FM
88.97,-103.41,Low VHF+FM
88.98,-104.28,Low VHF+FM
88.99,-102.11,Low VHF+FM
89.00,-105.13,Low VHF+FM
89.01,-103.05,Low VHF+FM
89.02,-103.41,Low VHF+FM
89.03,-104.98,Low VHF+FM
89.03,-104.93,Low VHF+FM
89.04,-103.86,Low VHF+FM
89.05,-104.78,Low VHF+FM
89.06,-103.69,Low VHF+FM
89.07,-103.78,Low VHF+FM
89.08,-104.04,Low VHF+FM
89.09,-104.17,Low VHF+FM
89.10,-104.12,Low VHF+FM
89.10,-104.74,Low VHF+FM
89.11,-104.60,Low VHF+FM
89.12,-104.44,Low VHF+FM
89.13,-105.06,Low VHF+FM
89.14,-103.26,Low VHF+FM
89.15,-104.22,Low VHF+FM
89.16,-105.40,Low VHF+FM
89.17,-103.00,Low VHF+FM
89.17,-105.82,Low VHF+FM
89.18,-103.56,Low VHF+FM
89.19,-106.35,Low VHF+FM
89.20,-105.31,Low VHF+FM
89.21,-103.86,Low VHF+FM
89.22,-104.04,Low VHF+FM
89.23,-103.39,Low VHF+FM
89.23,-105.48,Low VHF+FM
89.24,-103.41,Low VHF+FM
89.25,-103.43,Low VHF+FM
89.26,-106.18,Low VHF+FM
89.27,-105.06,Low VHF+FM
89.28,-105.95,Low VHF+FM
89.29,-104.57,Low VHF+FM
89.30,-104.50,Low VHF+FM
89.30,-104.32,Low VHF+FM
89.31,-103.32,Low VHF+FM
89.32,-104.24,Low VHF+FM
89.33,-105.95,Low VHF+FM
89.34,-103.96,Low VHF+FM
89.35,-105.47,Low VHF+FM
89.36,-103.93,Low VHF+FM
89.37,-105.09,Low VHF+FM
89.37,-106.62,Low VHF+FM
89.38,-105.14,Low VHF+FM
89.39,-101.40,Low VHF+FM
89.40,-103.69,Low VHF+FM
89.41,-105.15,Low VHF+FM
89.42,-104.12,Low VHF+FM
89.43,-103.92,Low VHF+FM
89.43,-102.89,Low VHF+FM
89.44,-105.56,Low VHF+FM
89.45,-105.01,Low VHF+FM
89.46,-104.92,Low VHF+FM
89.47,-104.76,Low VHF+FM
89.48,-103.13,Low VHF+FM
89.49,-102.35,Low VHF+FM
89.50,-104.46,Low VHF+FM
89.50,-105.73,Low VHF+FM
89.51,-104.14,Low VHF+FM
89.52,-106.94,Low VHF+FM
89.53,-105.56,Low VHF+FM
89.54,-105.82,Low VHF+FM
89.55,-104.49,Low VHF+FM
89.56,-104.58,Low VHF+FM
89.57,-106.90,Low VHF+FM
89.57,-104.56,Low VHF+FM
89.58,-104.95,Low VHF+FM
89.59,-105.85,Low VHF+FM
89.60,-105.25,Low VHF+FM
89.61,-104.99,Low VHF+FM
89.62,-104.16,Low VHF+FM
89.63,-105.15,Low VHF+FM
89.63,-107.40,Low VHF+FM
89.64,-105.69,Low VHF+FM
89.65,-101.06,Low VHF+FM
89.66,-105.65,Low VHF+FM
89.67,-105.11,Low VHF+FM
89.68,-104.24,Low VHF+FM
89.69,-104.69,Low VHF+FM
89.70,-103.78,Low VHF+FM
89.70,-103.60,Low VHF+FM
89.71,-104.42,Low VHF+FM
89.72,-102.52,Low VHF+FM
89.73,-105.38,Low VHF+FM
89.74,-104.36,Low VHF+FM
89.75,-104.49,Low VHF+FM
89.76,-104.53,Low VHF+FM
89.77,-105.92,Low VHF+FM
89.77,-104.06,Low VHF+FM
89.78,-104.29,Low VHF+FM
89.79,-102.24,Low VHF+FM
89.80,-104.80,Low VHF+FM
89.81,-105.82,Low VHF+FM
89.82,-105.49,Low VHF+FM
89.83,-105.78,Low VHF+FM
89.83,-105.14,Low VHF+FM
89.84,-103.70,Low VHF+FM
89.85,-105.90,Low VHF+FM
89.86,-105.21,Low VHF+FM
89.87,-103.32,Low VHF+FM
89.88,-101.68,Low VHF+FM
89.89,-102.30,Low VHF+FM
89.90,-105.23,Low VHF+FM
89.90,-105.77,Low VHF+FM
89.91,-104.42,Low VHF+FM
89.92,-104.80,Low VHF+FM
89.93,-105.89,Low VHF+FM
89.94,-104.65,Low VHF+FM
89.95,-105.50,Low VHF+FM
89.96,-104.08,Low VHF+FM
