Frequency (MHz),Level (dBm),Band Name
529.39,-101.90,UHF -1
529.41,-104.23,UHF -1
529.43,-101.41,UHF -1
529.46,-101.44,UHF -1
529.48,-100.56,UHF -1
529.50,-102.75,UHF -1
529.52,-102.52,UHF -1
529.54,-100.35,UHF -1
529.57,-105.77,UHF -1
529.59,-107.00,UHF -1
529.61,-101.39,UHF -1
529.63,-103.16,UHF -1
529.65,-105.94,UHF -1
529.67,-100.11,UHF -1
529.70,-102.28,UHF -1
529.72,-100.21,UHF -1
529.74,-98.73,UHF -1
529.76,-97.13,UHF -1
529.78,-105.24,UHF -1
529.80,-100.14,UHF -1
529.83,-106.18,UHF -1
529.85,-101.10,UHF -1
529.87,-102.46,UHF -1
529.89,-103.18,UHF -1
529.91,-102.08,UHF -1
529.93,-102.45,UHF -1
529.96,-103.55,UHF -1
529.98,-110.38,UHF -1
530.00,-106.41,UHF -1
530.00,-98.21,UHF -1
530.02,-100.86,UHF -1
530.04,-100.04,UHF -1
530.07,-102.10,UHF -1
530.09,-102.81,UHF -1
530.11,-100.94,UHF -1
530.13,-101.59,UHF -1
530.15,-98.93,UHF -1
530.17,-102.12,UHF -1
530.20,-100.52,UHF -1
530.22,-99.97,UHF -1
530.24,-98.16,UHF -1
530.26,-97.12,UHF -1
530.28,-99.58,UHF -1
530.30,-102.44,UHF -1
530.33,-95.72,UHF -1
530.35,-99.43,UHF -1
530.37,-97.99,UHF -1
530.39,-95.54,UHF -1
530.41,-99.72,UHF -1
530.43,-99.25,UHF -1
530.46,-102.48,UHF -1
530.48,-100.83,UHF -1
530.50,-98.65,UHF -1
530.52,-102.76,UHF -1
530.54,-101.37,UHF -1
530.57,-99.98,UHF -1
530.59,-99.79,UHF -1
530.61,-100.07,UHF -1
530.63,-98.25,UHF -1
530.65,-100.05,UHF -1
530.67,-97.82,UHF -1
530.70,-98.38,UHF -1
530.72,-102.22,UHF -1
530.74,-107.16,UHF -1
530.76,-103.12,UHF -1
530.78,-102.01,UHF -1
530.80,-106.34,UHF -1
530.83,-99.03,UHF -1
530.85,-106.59,UHF -1
530.87,-101.50,UHF -1
530.89,-100.72,UHF -1
530.91,-102.09,UHF -1
530.93,-105.11,UHF -1
530.96,-102.61,UHF -1
530.98,-104.22,UHF -1
531.00,-101.57,UHF -1
531.02,-109.04,UHF -1
531.04,-107.15,UHF -1
531.07,-104.05,UHF -1
531.09,-104.56,UHF -1
531.11,-102.13,UHF -1
531.13,-102.48,UHF -1
531.15,-107.38,UHF -1
531.17,-107.96,UHF -1
531.20,-102.89,UHF -1
531.22,-104.83,UHF -1
531.24,-101.81,UHF -1
531.26,-103.00,UHF -1
531.28,-101.64,UHF -1
531.30,-103.05,UHF -1
531.33,-103.07,UHF -1
531.35,-100.68,UHF -1
531.37,-104.33,UHF -1
531.39,-102.67,UHF -1
531.41,-105.84,UHF -1
531.43,-102.51,UHF -1
531.46,-105.64,UHF -1
531.48,-103.59,UHF -1
531.50,-100.01,UHF -1
531.52,-103.58,UHF -1
531.54,-108.72,UHF -1
531.57,-104.96,UHF -1
531.59,-105.55,UHF -1
531.61,-101.92,UHF -1
531.63,-101.07,UHF -1
531.65,-103.14,UHF -1
531.67,-106.09,UHF -1
531.70,-103.78,UHF -1
531.72,-104.23,UHF -1
531.74,-100.02,UHF -1
531.76,-97.99,UHF -1
531.78,-106.70,UHF -1
531.80,-106.37,UHF -1
531.83,-104.82,UHF -1
531.85,-105.22,UHF -1
531.87,-104.02,UHF -1
531.89,-104.51,UHF -1
531.91,-106.39,UHF -1
531.93,-104.68,UHF -1
531.96,-104.88,UHF -1
531.98,-105.69,UHF -1
532.00,-107.35,UHF -1
532.02,-104.26,UHF -1
532.04,-108.42,UHF -1
532.07,-102.07,UHF -1
532.09,-103.40,UHF -1
532.11,-108.25,UHF -1
532.13,-106.58,UHF -1
532.15,-104.04,UHF -1
532.17,-111.78,UHF -1
532.20,-102.90,UHF -1
532.22,-102.97,UHF -1
532.24,-101.34,UHF -1
532.26,-104.01,UHF -1
532.28,-103.89,UHF -1
532.30,-105.52,UHF -1
532.33,-103.57,UHF -1
532.35,-105.39,UHF -1
532.37,-100.51,UHF -1
532.39,-107.29,UHF -1
532.41,-102.92,UHF -1
532.43,-100.35,UHF -1
532.46,-103.83,UHF -1
532.48,-105.29,UHF -1
532.50,-103.41,UHF -1
532.52,-103.09,UHF -1
532.54,-102.70,UHF -1
532.57,-108.43,UHF -1
532.59,-113.65,UHF -1
532.61,-102.09,UHF -1
532.63,-114.36,UHF -1
532.65,-104.19,UHF -1
532.67,-104.32,UHF -1
532.70,-102.64,UHF -1
532.72,-110.12,UHF -1
532.74,-100.11,UHF -1
532.76,-110.57,UHF -1
532.78,-102.17,UHF -1
532.80,-103.85,UHF -1
532.83,-106.11,UHF -1
532.85,-104.94,UHF -1
532.87,-100.54,UHF -1
532.89,-102.74,UHF -1
532.91,-100.61,UHF -1
532.93,-99.61,UHF -1
532.96,-102.55,UHF -1
532.98,-105.76,UHF -1
533.00,-104.12,UHF -1
533.02,-105.49,UHF -1
533.04,-101.93,UHF -1
533.07,-101.85,UHF -1
533.09,-107.53,UHF -1
533.11,-107.23,UHF -1
533.13,-105.11,UHF -1
533.15,-105.34,UHF -1
533.17,-105.09,UHF -1
533.20,-105.69,UHF -1
533.22,-106.58,UHF -1
533.24,-98.46,UHF -1
533.26,-99.54,UHF -1
533.28,-101.15,UHF -1
533.30,-101.12,UHF -1
533.33,-101.41,UHF -1
533.35,-102.85,UHF -1
533.37,-101.83,UHF -1
533.39,-101.03,UHF -1
533.41,-101.43,UHF -1
533.43,-107.90,UHF -1
533.46,-104.81,UHF -1
533.48,-103.30,UHF -1
533.50,-109.21,UHF -1
533.52,-95.66,UHF -1
533.54,-99.82,UHF -1
533.57,-97.61,UHF -1
533.59,-102.33,UHF -1
533.61,-100.00,UHF -1
533.63,-100.37,UHF -1
533.65,-102.00,UHF -1
533.67,-102.09,UHF -1
533.70,-103.75,UHF -1
533.72,-97.06,UHF -1
533.74,-103.92,UHF -1
533.76,-107.43,UHF -1
533.78,-101.96,UHF -1
533.80,-106.65,UHF -1
533.83,-102.14,UHF -1
533.85,-100.31,UHF -1
533.87,-105.09,UHF -1
533.89,-105.70,UHF -1
533.91,-105.65,UHF -1
533.93,-102.52,UHF -1
533.96,-108.37,UHF -1
533.98,-105.28,UHF -1
534.00,-104.30,UHF -1
534.02,-105.31,UHF -1
534.04,-101.58,UHF -1
534.07,-103.30,UHF -1
534.09,-103.27,UHF -1
534.11,-104.48,UHF -1
534.13,-105.80,UHF -1
534.15,-103.82,UHF -1
534.17,-109.50,UHF -1
534.20,-106.34,UHF -1
534.22,-105.90,UHF -1
534.24,-103.71,UHF -1
534.26,-107.36,UHF -1
534.28,-102.51,UHF -1
534.30,-100.18,UHF -1
534.33,-104.70,UHF -1
534.35,-104.04,UHF -1
534.37,-104.96,UHF -1
534.39,-103.95,UHF -1
534.41,-103.95,UHF -1
534.43,-108.86,UHF -1
534.46,-100.56,UHF -1
534.48,-101.80,UHF -1
534.50,-101.58,UHF -1
534.52,-104.45,UHF -1
534.54,-102.49,UHF -1
534.57,-99.47,UHF -1
534.59,-103.89,UHF -1
534.61,-103.11,UHF -1
534.63,-101.60,UHF -1
534.65,-104.12,UHF -1
534.67,-102.85,UHF -1
534.70,-102.26,UHF -1
534.72,-111.87,UHF -1
534.74,-100.55,UHF -1
534.76,-107.86,UHF -1
534.78,-102.58,UHF -1
534.80,-107.37,UHF -1
534.83,-103.25,UHF -1
534.85,-104.86,UHF -1
534.87,-103.99,UHF -1
534.89,-100.96,UHF -1
534.91,-104.75,UHF -1
534.93,-104.82,UHF -1
534.96,-97.32,UHF -1
534.98,-99.60,UHF -1
535.00,-105.40,UHF -1
535.02,-104.88,UHF -1
535.04,-106.18,UHF -1
535.07,-101.13,UHF -1
535.09,-107.51,UHF -1
535.11,-105.94,UHF -1
535.13,-103.44,UHF -1
535.15,-103.57,UHF -1
535.17,-100.23,UHF -1
535.20,-102.24,UHF -1
535.22,-101.87,UHF -1
535.24,-104.76,UHF -1
535.26,-104.54,UHF -1
535.28,-100.39,UHF -1
535.30,-101.08,UHF -1
535.33,-107.52,UHF -1
535.35,-102.96,UHF -1
535.37,-102.95,UHF -1
535.39,-100.73,UHF -1
535.41,-102.20,UHF -1
535.43,-103.89,UHF -1
535.46,-104.36,UHF -1
535.48,-105.72,UHF -1
535.50,-106.85,UHF -1
535.52,-104.33,UHF -1
535.54,-104.47,UHF -1
535.57,-102.17,UHF -1
535.59,-97.27,UHF -1
535.61,-103.62,UHF -1
535.63,-107.10,UHF -1
535.65,-104.13,UHF -1
535.67,-106.03,UHF -1
535.70,-100.09,UHF -1
535.72,-103.19,UHF -1
535.74,-107.08,UHF -1
535.76,-102.23,UHF -1
535.78,-109.81,UHF -1
535.80,-102.87,UHF -1
535.83,-101.26,UHF -1
535.85,-109.61,UHF -1
535.87,-103.24,UHF -1
535.89,-103.49,UHF -1
535.91,-110.69,UHF -1
535.93,-105.60,UHF -1
535.96,-107.08,UHF -1
535.98,-100.41,UHF -1
536.00,-100.14,UHF -1
536.02,-103.98,UHF -1
536.04,-99.55,UHF -1
536.07,-103.62,UHF -1
536.09,-110.81,UHF -1
536.11,-104.46,UHF -1
536.13,-102.56,UHF -1
536.15,-104.92,UHF -1
536.17,-105.56,UHF -1
536.20,-104.18,UHF -1
536.22,-103.42,UHF -1
536.24,-103.75,UHF -1
536.26,-102.94,UHF -1
536.28,-107.97,UHF -1
536.30,-105.35,UHF -1
536.33,-103.25,UHF -1
536.35,-103.62,UHF -1
536.37,-107.74,UHF -1
536.39,-103.20,UHF -1
536.41,-106.98,UHF -1
536.43,-103.24,UHF -1
536.46,-109.52,UHF -1
536.48,-101.77,UHF -1
536.50,-99.06,UHF -1
536.52,-105.63,UHF -1
536.54,-104.22,UHF -1
536.57,-104.85,UHF -1
536.59,-106.75,UHF -1
536.61,-109.23,UHF -1
536.63,-109.79,UHF -1
536.65,-101.85,UHF -1
536.67,-106.66,UHF -1
536.70,-99.21,UHF -1
536.72,-100.22,UHF -1
536.74,-107.33,UHF -1
536.76,-102.99,UHF -1
536.78,-101.98,UHF -1
536.80,-107.35,UHF -1
536.83,-107.79,UHF -1
536.85,-110.21,UHF -1
536.87,-107.16,UHF -1
536.89,-105.59,UHF -1
536.91,-110.39,UHF -1
536.93,-99.38,UHF -1
536.96,-102.44,UHF -1
536.98,-103.45,UHF -1
537.00,-105.24,UHF -1
537.02,-103.75,UHF -1
537.04,-100.86,UHF -1
537.07,-111.37,UHF -1
537.09,-106.55,UHF -1
537.11,-103.23,UHF -1
537.13,-105.67,UHF -1
537.15,-104.26,UHF -1
537.17,-108.60,UHF -1
537.20,-101.97,UHF -1
537.22,-103.89,UHF -1
537.24,-105.21,UHF -1
537.26,-105.77,UHF -1
537.28,-105.00,UHF -1
537.30,-104.41,UHF -1
537.33,-99.97,UHF -1
537.35,-105.78,UHF -1
537.37,-99.21,UHF -1
537.39,-104.29,UHF -1
537.41,-101.23,UHF -1
537.43,-100.83,UHF -1
537.46,-100.51,UHF -1
537.48,-102.53,UHF -1
537.50,-99.64,UHF -1
537.52,-108.91,UHF -1
537.54,-98.18,UHF -1
537.57,-102.55,UHF -1
537.59,-99.22,UHF -1
537.61,-102.70,UHF -1
537.63,-99.82,UHF -1
537.65,-99.10,UHF -1
537.67,-99.15,UHF -1
537.70,-101.33,UHF -1
537.72,-100.08,UHF -1
537.74,-99.36,UHF -1
537.76,-100.80,UHF -1
537.78,-105.49,UHF -1
537.80,-103.71,UHF -1
537.83,-100.03,UHF -1
537.85,-98.67,UHF -1
537.87,-102.04,UHF -1
537.89,-101.59,UHF -1
537.91,-105.29,UHF -1
537.93,-103.66,UHF -1
537.96,-99.74,UHF -1
537.98,-100.72,UHF -1
538.00,-108.10,UHF -1
538.02,-103.17,UHF -1
538.04,-101.01,UHF -1
538.07,-104.68,UHF -1
538.09,-108.07,UHF -1
538.11,-106.56,UHF -1
538.13,-109.30,UHF -1
538.15,-102.09,UHF -1
538.17,-104.95,UHF -1
538.20,-105.27,UHF -1
538.22,-106.85,UHF -1
538.24,-102.54,UHF -1
538.26,-102.23,UHF -1
538.28,-103.65,UHF -1
538.30,-102.08,UHF -1
538.33,-99.77,UHF -1
538.35,-106.71,UHF -1
538.37,-102.54,UHF -1
538.39,-104.01,UHF -1
538.41,-107.83,UHF -1
538.43,-103.32,UHF -1
538.46,-105.82,UHF -1
538.48,-103.77,UHF -1
538.50,-102.67,UHF -1
538.52,-105.55,UHF -1
538.54,-106.90,UHF -1
538.57,-102.16,UHF -1
538.59,-101.67,UHF -1
538.61,-106.87,UHF -1
538.63,-109.81,UHF -1
538.65,-101.40,UHF -1
538.67,-100.87,UHF -1
538.70,-106.39,UHF -1
538.72,-107.90,UHF -1
538.74,-99.14,UHF -1
538.76,-106.57,UHF -1
538.78,-101.84,UHF -1
538.80,-105.96,UHF -1
538.83,-103.96,UHF -1
538.85,-106.54,UHF -1
538.87,-108.04,UHF -1
538.89,-106.71,UHF -1
538.91,-103.37,UHF -1
538.93,-102.61,UHF -1
538.96,-101.00,UHF -1
538.98,-99.33,UHF -1
539.00,-107.67,UHF -1
539.02,-107.18,UHF -1
539.04,-100.55,UHF -1
539.07,-107.01,UHF -1
539.09,-98.92,UHF -1
539.11,-102.28,UHF -1
539.13,-99.80,UHF -1
539.15,-100.79,UHF -1
539.17,-107.53,UHF -1
539.20,-104.19,UHF -1
539.22,-101.73,UHF -1
539.24,-106.39,UHF -1
539.26,-103.18,UHF -1
539.28,-100.88,UHF -1
539.30,-110.80,UHF -1
539.33,-99.87,UHF -1
539.35,-109.85,UHF -1
539.37,-100.26,UHF -1
539.39,-110.18,UHF -1
539.41,-105.74,UHF -1
539.43,-101.26,UHF -1
539.46,-104.94,UHF -1
539.48,-97.58,UHF -1
539.50,-106.30,UHF -1
539.52,-100.14,UHF -1
539.54,-102.35,UHF -1
539.57,-102.08,UHF -1
539.59,-105.11,UHF -1
539.61,-99.09,UHF -1
539.63,-103.27,UHF -1
539.65,-100.25,UHF -1
539.67,-105.13,UHF -1
539.70,-99.05,UHF -1
539.72,-105.89,UHF -1
539.74,-98.42,UHF -1
539.76,-99.09,UHF -1
539.78,-101.01,UHF -1
539.80,-103.58,UHF -1
539.83,-105.18,UHF -1
539.85,-100.18,UHF -1
539.87,-101.37,UHF -1
539.89,-99.40,UHF -1
539.91,-103.18,UHF -1
539.93,-102.45,UHF -1
539.96,-97.79,UHF -1
539.98,-97.66,UHF -1
540.00,-103.25,UHF -1
540.00,-102.42,UHF -1
540.02,-100.68,UHF -1
540.04,-102.10,UHF -1
540.07,-101.12,UHF -1
540.09,-105.93,UHF -1
540.11,-99.45,UHF -1
540.13,-103.03,UHF -1
540.15,-102.85,UHF -1
540.17,-105.52,UHF -1
540.20,-103.50,UHF -1
540.22,-109.92,UHF -1
540.24,-103.69,UHF -1
540.26,-102.60,UHF -1
540.28,-104.35,UHF -1
540.30,-102.92,UHF -1
540.33,-102.47,UHF -1
540.35,-99.67,UHF -1
540.37,-100.91,UHF -1
540.39,-105.70,UHF -1
540.41,-101.33,UHF -1
540.43,-103.06,UHF -1
540.46,-103.63,UHF -1
540.48,-107.17,UHF -1
540.50,-103.47,UHF -1
540.52,-103.86,UHF -1
540.54,-104.39,UHF -1
540.57,-102.39,UHF -1
540.59,-98.12,UHF -1
540.61,-98.40,UHF -1
540.63,-98.72,UHF -1
540.65,-93.28,UHF -1
540.67,-96.57,UHF -1
540.70,-94.69,UHF -1
540.72,-96.75,UHF -1
540.74,-96.11,UHF -1
540.76,-96.30,UHF -1
540.78,-102.27,UHF -1
540.80,-101.25,UHF -1
540.83,-101.89,UHF -1
540.85,-102.53,UHF -1
540.87,-100.36,UHF -1
540.89,-102.15,UHF -1
540.91,-103.69,UHF -1
540.93,-106.04,UHF -1
540.96,-102.49,UHF -1
540.98,-103.55,UHF -1
541.00,-100.53,UHF -1
541.02,-108.62,UHF -1
541.04,-100.92,UHF -1
541.07,-106.52,UHF -1
541.09,-109.19,UHF -1
541.11,-100.63,UHF -1
541.13,-108.72,UHF -1
541.15,-100.70,UHF -1
541.17,-100.20,UHF -1
541.20,-106.00,UHF -1
541.22,-97.53,UHF -1
541.24,-105.05,UHF -1
541.26,-104.35,UHF -1
541.28,-100.11,UHF -1
541.30,-101.84,UHF -1
541.33,-107.94,UHF -1
541.35,-102.76,UHF -1
541.37,-100.33,UHF -1
541.39,-99.81,UHF -1
541.41,-103.91,UHF -1
541.43,-101.60,UHF -1
541.46,-102.82,UHF -1
541.48,-102.25,UHF -1
541.50,-99.18,UHF -1
541.52,-101.43,UHF -1
541.54,-99.89,UHF -1
541.57,-100.23,UHF -1
541.59,-102.24,UHF -1
541.61,-98.59,UHF -1
541.63,-106.98,UHF -1
541.65,-101.64,UHF -1
541.67,-103.22,UHF -1
541.70,-104.42,UHF -1
541.72,-102.98,UHF -1
541.74,-105.22,UHF -1
541.76,-103.28,UHF -1
541.78,-101.49,UHF -1
541.80,-102.94,UHF -1
541.83,-101.70,UHF -1
541.85,-103.52,UHF -1
541.87,-99.90,UHF -1
541.89,-101.33,UHF -1
541.91,-104.68,UHF -1
541.93,-103.77,UHF -1
541.96,-97.59,UHF -1
541.98,-102.74,UHF -1
542.00,-99.68,UHF -1
542.02,-106.19,UHF -1
542.04,-106.03,UHF -1
542.07,-104.22,UHF -1
542.09,-109.44,UHF -1
542.11,-102.43,UHF -1
542.13,-100.35,UHF -1
542.15,-107.56,UHF -1
542.17,-103.39,UHF -1
542.20,-101.26,UHF -1
542.22,-104.51,UHF -1
542.24,-104.33,UHF -1
542.26,-102.08,UHF -1
542.28,-104.45,UHF -1
542.30,-104.58,UHF -1
542.33,-103.93,UHF -1
542.35,-106.15,UHF -1
542.37,-103.95,UHF -1
542.39,-104.11,UHF -1
542.41,-104.67,UHF -1
542.43,-105.84,UHF -1
542.46,-108.71,UHF -1
542.48,-100.69,UHF -1
542.50,-103.57,UHF -1
542.52,-103.97,UHF -1
542.54,-105.97,UHF -1
542.57,-108.36,UHF -1
542.59,-103.07,UHF -1
542.61,-105.99,UHF -1
542.63,-104.01,UHF -1
542.65,-106.84,UHF -1
542.67,-103.57,UHF -1
542.70,-102.93,UHF -1
542.72,-105.46,UHF -1
542.74,-105.37,UHF -1
542.76,-102.27,UHF -1
542.78,-101.05,UHF -1
542.80,-104.68,UHF -1
542.83,-104.43,UHF -1
542.85,-104.08,UHF -1
542.87,-104.99,UHF -1
542.89,-106.79,UHF -1
542.91,-105.38,UHF -1
542.93,-101.54,UHF -1
542.96,-100.70,UHF -1
542.98,-105.72,UHF -1
543.00,-108.51,UHF -1
543.02,-105.19,UHF -1
543.04,-98.54,UHF -1
543.07,-109.78,UHF -1
543.09,-101.41,UHF -1
543.11,-100.07,UHF -1
543.13,-106.15,UHF -1
543.15,-106.99,UHF -1
543.17,-102.20,UHF -1
543.20,-104.83,UHF -1
543.22,-103.88,UHF -1
543.24,-100.20,UHF -1
543.26,-108.54,UHF -1
543.28,-103.15,UHF -1
543.30,-103.65,UHF -1
543.33,-104.57,UHF -1
543.35,-105.86,UHF -1
543.37,-107.06,UHF -1
543.39,-100.24,UHF -1
543.41,-105.74,UHF -1
543.43,-103.73,UHF -1
543.46,-107.57,UHF -1
543.48,-109.31,UHF -1
543.50,-102.88,UHF -1
543.52,-103.30,UHF -1
543.54,-106.41,UHF -1
543.57,-102.53,UHF -1
543.59,-107.36,UHF -1
543.61,-107.37,UHF -1
543.63,-101.14,UHF -1
543.65,-101.50,UHF -1
543.67,-101.96,UHF -1
543.70,-105.09,UHF -1
543.72,-104.79,UHF -1
543.74,-104.02,UHF -1
543.76,-103.18,UHF -1
543.78,-104.70,UHF -1
543.80,-103.89,UHF -1
543.83,-102.52,UHF -1
543.85,-108.27,UHF -1
543.87,-103.88,UHF -1
543.89,-109.22,UHF -1
543.91,-103.88,UHF -1
543.93,-111.11,UHF -1
543.96,-103.68,UHF -1
543.98,-100.40,UHF -1
544.00,-105.23,UHF -1
544.02,-102.88,UHF -1
544.04,-104.45,UHF -1
544.07,-104.05,UHF -1
544.09,-109.93,UHF -1
544.11,-99.49,UHF -1
544.13,-106.85,UHF -1
544.15,-108.13,UHF -1
544.17,-104.75,UHF -1
544.20,-106.70,UHF -1
544.22,-100.56,UHF -1
544.24,-105.22,UHF -1
544.26,-103.33,UHF -1
544.28,-101.69,UHF -1
544.30,-102.74,UHF -1
544.33,-104.01,UHF -1
544.35,-101.81,UHF -1
544.37,-109.28,UHF -1
544.39,-106.61,UHF -1
544.41,-103.36,UHF -1
544.43,-103.90,UHF -1
544.46,-105.56,UHF -1
544.48,-107.12,UHF -1
544.50,-104.00,UHF -1
544.52,-102.63,UHF -1
544.54,-104.94,UHF -1
544.57,-105.60,UHF -1
544.59,-104.26,UHF -1
544.61,-104.63,UHF -1
544.63,-100.40,UHF -1
544.65,-108.28,UHF -1
544.67,-108.04,UHF -1
544.70,-104.15,UHF -1
544.72,-102.88,UHF -1
544.74,-100.64,UHF -1
544.76,-106.12,UHF -1
544.78,-103.31,UHF -1
544.80,-104.37,UHF -1
544.83,-102.55,UHF -1
544.85,-105.36,UHF -1
544.87,-108.47,UHF -1
544.89,-105.16,UHF -1
544.91,-106.38,UHF -1
544.93,-102.74,UHF -1
544.96,-110.74,UHF -1
544.98,-102.89,UHF -1
545.00,-102.25,UHF -1
545.02,-106.95,UHF -1
545.04,-102.90,UHF -1
545.07,-103.17,UHF -1
545.09,-101.42,UHF -1
545.11,-103.42,UHF -1
545.13,-104.95,UHF -1
545.15,-103.51,UHF -1
545.17,-102.08,UHF -1
545.20,-107.52,UHF -1
545.22,-105.20,UHF -1
545.24,-100.97,UHF -1
545.26,-100.97,UHF -1
545.28,-104.26,UHF -1
545.30,-102.73,UHF -1
545.33,-97.49,UHF -1
545.35,-105.06,UHF -1
545.37,-104.15,UHF -1
545.39,-97.85,UHF -1
545.41,-98.87,UHF -1
545.43,-104.88,UHF -1
545.46,-103.01,UHF -1
545.48,-101.08,UHF -1
545.50,-99.90,UHF -1
545.52,-100.72,UHF -1
545.54,-103.49,UHF -1
545.57,-102.37,UHF -1
545.59,-101.30,UHF -1
545.61,-105.25,UHF -1
545.63,-106.67,UHF -1
545.65,-106.10,UHF -1
545.67,-102.45,UHF -1
545.70,-100.10,UHF -1
545.72,-101.75,UHF -1
545.74,-104.68,UHF -1
545.76,-107.12,UHF -1
545.78,-105.17,UHF -1
545.80,-103.77,UHF -1
545.83,-104.49,UHF -1
545.85,-104.19,UHF -1
545.87,-100.84,UHF -1
545.89,-100.57,UHF -1
545.91,-100.81,UHF -1
545.93,-99.03,UHF -1
545.96,-103.28,UHF -1
545.98,-104.52,UHF -1
546.00,-101.30,UHF -1
546.02,-100.62,UHF -1
546.04,-101.91,UHF -1
546.07,-103.55,UHF -1
546.09,-102.21,UHF -1
546.11,-109.97,UHF -1
546.13,-103.62,UHF -1
546.15,-101.10,UHF -1
546.17,-104.21,UHF -1
546.20,-101.76,UHF -1
546.22,-102.15,UHF -1
546.24,-104.55,UHF -1
546.26,-102.19,UHF -1
546.28,-103.67,UHF -1
546.30,-103.36,UHF -1
546.33,-99.97,UHF -1
546.35,-110.13,UHF -1
546.37,-104.38,UHF -1
546.39,-100.70,UHF -1
546.41,-102.55,UHF -1
546.43,-100.09,UHF -1
546.46,-104.21,UHF -1
546.48,-105.90,UHF -1
546.50,-104.06,UHF -1
546.52,-102.65,UHF -1
546.54,-108.19,UHF -1
546.57,-99.63,UHF -1
546.59,-103.69,UHF -1
546.61,-106.68,UHF -1
546.63,-100.59,UHF -1
546.65,-104.87,UHF -1
546.67,-100.92,UHF -1
546.70,-103.73,UHF -1
546.72,-103.44,UHF -1
546.74,-105.50,UHF -1
546.76,-105.74,UHF -1
546.78,-104.60,UHF -1
546.80,-102.03,UHF -1
546.83,-107.08,UHF -1
546.85,-102.60,UHF -1
546.87,-103.43,UHF -1
546.89,-105.36,UHF -1
546.91,-107.82,UHF -1
546.93,-102.92,UHF -1
546.96,-101.40,UHF -1
546.98,-105.81,UHF -1
547.00,-104.83,UHF -1
547.02,-103.48,UHF -1
547.04,-102.83,UHF -1
547.07,-105.86,UHF -1
547.09,-101.87,UHF -1
547.11,-104.70,UHF -1
547.13,-101.21,UHF -1
547.15,-98.87,UHF -1
547.17,-98.70,UHF -1
547.20,-101.67,UHF -1
547.22,-99.13,UHF -1
547.24,-99.62,UHF -1
547.26,-100.62,UHF -1
547.28,-99.11,UHF -1
547.30,-99.77,UHF -1
547.33,-97.29,UHF -1
547.35,-104.70,UHF -1
547.37,-95.05,UHF -1
547.39,-100.40,UHF -1
547.41,-101.37,UHF -1
547.43,-96.33,UHF -1
547.46,-97.76,UHF -1
547.48,-95.87,UHF -1
547.50,-103.50,UHF -1
547.52,-102.73,UHF -1
547.54,-99.56,UHF -1
547.57,-96.09,UHF -1
547.59,-102.54,UHF -1
547.61,-97.53,UHF -1
547.63,-101.72,UHF -1
547.65,-95.43,UHF -1
547.67,-100.00,UHF -1
547.70,-97.95,UHF -1
547.72,-101.18,UHF -1
547.74,-98.59,UHF -1
547.76,-104.65,UHF -1
547.78,-96.35,UHF -1
547.80,-100.26,UHF -1
547.83,-99.73,UHF -1
547.85,-99.53,UHF -1
547.87,-99.21,UHF -1
547.89,-103.72,UHF -1
547.91,-100.08,UHF -1
547.93,-103.02,UHF -1
547.96,-103.59,UHF -1
547.98,-98.89,UHF -1
548.00,-102.61,UHF -1
548.02,-103.20,UHF -1
548.04,-101.26,UHF -1
548.07,-108.63,UHF -1
548.09,-103.03,UHF -1
548.11,-104.19,UHF -1
548.13,-104.02,UHF -1
548.15,-109.72,UHF -1
548.17,-100.78,UHF -1
548.20,-104.29,UHF -1
548.22,-103.40,UHF -1
548.24,-104.27,UHF -1
548.26,-100.22,UHF -1
548.28,-103.99,UHF -1
548.30,-104.21,UHF -1
548.33,-101.47,UHF -1
548.35,-105.36,UHF -1
548.37,-101.55,UHF -1
548.39,-101.90,UHF -1
548.41,-107.73,UHF -1
548.43,-105.04,UHF -1
548.46,-104.69,UHF -1
548.48,-100.82,UHF -1
548.50,-107.25,UHF -1
548.52,-103.72,UHF -1
548.54,-107.11,UHF -1
548.57,-101.75,UHF -1
548.59,-108.27,UHF -1
548.61,-103.45,UHF -1
548.63,-106.35,UHF -1
548.65,-100.10,UHF -1
548.67,-106.55,UHF -1
548.70,-103.44,UHF -1
548.72,-107.64,UHF -1
548.74,-111.00,UHF -1
548.76,-105.37,UHF -1
548.78,-105.47,UHF -1
548.80,-104.44,UHF -1
548.83,-105.34,UHF -1
548.85,-107.28,UHF -1
548.87,-102.27,UHF -1
548.89,-105.23,UHF -1
548.91,-104.14,UHF -1
548.93,-102.83,UHF -1
548.96,-101.22,UHF -1
548.98,-106.65,UHF -1
549.00,-102.70,UHF -1
549.02,-107.60,UHF -1
549.04,-105.86,UHF -1
549.07,-104.88,UHF -1
549.09,-103.50,UHF -1
549.11,-104.54,UHF -1
549.13,-104.39,UHF -1
549.15,-104.86,UHF -1
549.17,-109.84,UHF -1
549.20,-105.47,UHF -1
549.22,-104.52,UHF -1
549.24,-101.65,UHF -1
549.26,-99.57,UHF -1
549.28,-102.48,UHF -1
549.30,-97.95,UHF -1
549.33,-103.23,UHF -1
549.35,-101.65,UHF -1
549.37,-102.91,UHF -1
549.39,-107.76,UHF -1
549.41,-104.85,UHF -1
549.43,-100.76,UHF -1
549.46,-104.28,UHF -1
549.48,-105.05,UHF -1
549.50,-102.81,UHF -1
549.52,-102.86,UHF -1
549.54,-106.35,UHF -1
549.57,-101.90,UHF -1
